Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark,cum-trans
11,6585,6055,9684,16072,7065,9572,55033,51,19,16,65,17,26,194,2483,2904,812,1898,1569,889,1000,888,71,774,496,90,42,14,1,0.004,80,43.3,613
12,6490,6130,9333,15942,7064,9730,54689,61,19,22,92,21,28,243,2372,2885,763,1920,1636,805,920,894,65,777,549,77,55,20,1,0.006,104,43.3,832
13,6499,5951,9221,15690,7280,9520,54161,79,25,32,130,33,47,346,2376,2730,746,1888,1584,852,950,831,66,704,476,104,54,14,1,0.004,147,43.3,1157
14,6544,5911,9437,15680,7050,9478,54100,115,35,61,187,48,68,514,2364,2726,725,1942,1594,845,907,819,65,747,445,94,92,31,1,0.01,217,56.2,1669
15,6580,6004,9433,15698,7037,9313,54065,158,74,80,294,86,107,799,2441,2895,755,1921,1525,851,960,846,88,792,477,83,168,58,1,0.018,301,56.2,2437
16,6438,6113,9288,15590,6786,9393,53608,235,105,107,421,112,132,1112,2365,2819,726,1795,1433,837,899,774,71,718,420,83,274,82,1,0.028,395,56.2,3497
17,6513,5907,9154,15413,6957,9373,53317,306,129,151,525,142,172,1425,2394,2823,682,1839,1538,814,921,877,69,770,459,76,295,101,1,0.032,521,56.2,4899
18,6347,5781,9178,15282,6867,9237,52692,420,193,190,675,245,249,1972,2342,2094,694,1875,1468,747,961,636,84,766,438,91,379,127,1,0.043,706,57.7,6747
19,6758,5797,9050,15122,6819,9008,52554,584,249,271,928,281,307,2620,2507,2131,754,1757,1474,838,995,656,88,704,430,75,544,190,1,0.064,899,58,9243
20,6874,5682,9014,14893,6602,8866,51931,761,295,300,1142,364,399,3261,2583,2091,704,1791,1426,751,1024,604,68,702,434,84,637,243,1,0.083,1134,65,12357
21,6840,5585,8616,14457,6439,8604,50541,974,357,416,1446,420,503,4116,2535,2015,700,1707,1453,783,1026,642,77,678,456,73,827,288,1,0.098,1342,65,16254
22,6706,5337,8283,13766,6125,8370,48587,1098,445,518,1703,492,610,4866,2536,2025,672,1594,1406,732,1029,626,69,623,464,87,979,349,1,0.12,1539,85.7,20949
23,6283,5077,7788,13140,5999,7844,46131,1273,516,595,1930,590,712,5616,2304,1869,606,1619,1333,688,878,561,58,626,424,62,1153,373,1,0.143,1695,85.7,26292
24,5956,4736,7476,12450,5533,7545,43696,1291,581,630,2019,684,773,5978,2142,1761,575,1476,1250,694,828,534,50,589,369,67,1141,392,1,0.161,1831,85.7,32167
25,5598,4535,6977,11601,5226,7010,40947,1368,606,669,2285,680,805,6413,2035,1668,540,1318,1154,629,809,537,65,482,346,67,1258,412,1,0.179,1963,85.7,38371
1,6721,5892,9506,15858,7079,9556,54612,0,0,2,1,0,0,3,2541,2782,756,1897,1551,906,997,871,71,753,469,100,1,0,0,0,1,0,2
2,6482,6026,9506,15877,7055,9537,54483,0,1,0,0,0,0,1,2357,2831,754,1849,1603,836,925,847,70,771,505,78,1,0,0,0,0,1,2
1,6731,5942,9364,15910,7126,9772,54845,0,0,2,1,1,0,4,2443,2812,778,1872,1537,889,998,814,74,742,472,72,1,1,1,0,1,0,3
2,6594,5965,9489,15863,7204,9588,54703,1,0,0,3,0,0,4,2402,2832,805,1877,1570,892,993,842,79,785,469,82,0,0,1,0,3,2.2,6
3,6563,6062,9579,15782,7068,9612,54666,1,2,0,7,2,0,12,2417,2786,745,1878,1497,891,930,807,77,746,469,96,3,2,1,0.001,6,8.2,18
4,6631,6190,9492,15938,7116,9577,54944,3,3,1,8,2,1,18,2460,2897,687,1861,1574,888,1004,866,71,768,493,89,7,3,1,0.001,7,9.1,34
5,6627,6054,9538,16038,7049,9527,54833,3,5,2,7,2,3,22,2447,2799,735,1873,1547,870,957,887,68,722,454,93,9,3,1,0.001,10,9.1,53
6,6607,6091,9682,16104,7010,9572,55066,11,4,0,3,1,4,23,2450,2865,775,1944,1553,833,948,847,69,803,461,76,5,3,1,0.001,13,10.2,74
7,6585,6212,9534,16086,7136,9653,55206,16,0,2,7,2,3,30,2472,2917,796,1899,1554,885,1025,860,78,744,468,78,9,7,1,0.002,12,17.5,97
8,6606,6075,9662,16124,7149,9676,55292,12,2,4,9,4,2,33,2441,2808,832,1867,1614,841,977,837,85,722,461,79,7,3,1,0.001,14,19.1,124
9,6617,6096,9635,15802,7289,9477,54916,17,3,3,14,4,3,44,2484,2893,772,1890,1586,841,965,866,69,741,483,92,11,3,1,0.001,18,20.2,169
10,6506,6091,9439,15841,7073,9650,54600,18,5,8,22,3,8,64,2394,2870,766,1884,1574,867,991,868,69,727,478,83,14,7,1,0.002,21,20.2,236
11,6564,6017,9455,15838,7185,9388,54447,23,8,7,29,7,8,82,2466,2815,727,1898,1586,856,951,843,71,780,505,87,15,4,1,0.001,39,20.2,314
12,6545,6071,9461,15794,6943,9526,54340,31,9,18,44,10,12,124,2437,2854,780,1821,1566,923,952,891,81,686,428,90,27,12,1,0.004,53,23.2,436
13,6451,5945,9176,15548,6992,9371,53483,46,15,26,79,17,20,203,2373,2782,751,1963,1472,893,910,839,66,782,417,92,44,20,1,0.006,88,23.2,632
14,6390,5800,9230,15585,6846,9230,53081,60,23,26,113,22,29,273,2324,2727,747,1917,1506,859,935,791,66,785,444,95,62,28,1,0.009,114,55,899
15,6342,5917,9334,15423,6851,9310,53177,79,30,41,169,49,52,420,2340,2735,732,1789,1534,811,934,838,85,726,463,77,88,23,1,0.007,162,55,1315
16,6352,5900,9361,15477,6944,9159,53193,102,44,69,224,53,66,558,2378,2765,759,1810,1465,811,994,809,83,741,449,96,99,34,1,0.011,203,55,1872
17,6279,5937,9335,15563,6766,9432,53312,164,57,87,310,74,103,795,2279,2809,697,1860,1489,885,936,873,68,765,466,92,145,48,1,0.015,276,55,2680
18,6299,6011,9139,15298,6909,9142,52798,217,96,124,430,125,152,1144,2378,2236,699,1770,1585,769,949,639,72,690,503,73,216,66,1,0.023,382,75.2,3784
19,6794,5806,9045,15261,6765,9010,52681,275,136,173,517,141,173,1415,2487,2157,704,1833,1402,774,1022,659,70,733,411,84,297,101,1,0.034,475,75.2,5112
20,7015,5692,8945,15092,6610,9019,52373,370,171,194,602,191,235,1763,2619,2120,689,1781,1473,800,1054,620,72,703,440,75,368,122,1,0.041,560,75.2,6850
21,7056,5642,8924,14804,6661,8787,51874,499,188,207,742,243,249,2128,2644,2066,737,1775,1498,773,1040,620,65,692,434,73,421,144,1,0.049,648,75.3,8866
22,6956,5539,8711,14380,6461,8536,50583,583,192,261,828,250,285,2399,2545,2063,709,1709,1385,779,988,619,84,679,410,83,492,164,1,0.057,733,75.3,11165
23,6842,5470,8502,14126,6213,8439,49592,580,257,265,887,259,350,2598,2520,2044,675,1660,1337,769,1003,630,56,611,418,77,518,185,1,0.066,832,75.4,13675
24,6693,5326,8443,13831,6103,8275,48671,647,278,301,940,325,330,2821,2462,1959,665,1552,1360,742,992,593,63,624,397,74,601,189,1,0.069,932,75.4,16429
25,6569,5325,8150,13325,6024,8104,47497,750,317,299,1088,371,439,3264,2471,1994,675,1585,1345,718,1020,590,65,663,408,81,683,249,1,0.088,1077,76.2,19570
1,6708,6044,9647,15840,7091,9371,54701,0,0,0,0,0,0,0,2514,2906,785,1906,1553,830,1021,840,81,769,487,92,0,0,0,0,0,0,0
1,6668,5995,9543,15912,7109,9577,54804,0,0,2,0,0,0,2,2546,2757,763,1844,1585,864,1030,836,92,745,448,90,0,0,0,0,1,0,1
2,6571,6039,9556,15801,7149,9507,54623,0,1,0,0,0,0,1,2377,2810,743,1912,1654,819,922,791,99,767,494,84,0,0,0,0,1,33.5,1
3,6620,6087,9408,15688,7073,9443,54319,5,0,0,3,0,0,8,2423,2863,737,1851,1671,876,946,882,62,731,493,81,1,0,0,0,3,34.9,9
4,6598,5961,9470,15626,7036,9359,54050,4,1,2,6,2,1,16,2426,2791,770,1834,1512,839,979,835,77,742,462,90,3,1,1,0,5,34.9,21
5,6557,6044,9515,15812,7015,9555,54498,1,2,2,11,3,6,25,2412,2831,778,1853,1511,861,970,851,80,727,479,91,6,4,1,0.001,9,52.2,45
6,6570,6061,9529,15982,7042,9568,54752,2,3,3,14,4,1,27,2382,2868,744,1916,1512,902,938,901,75,767,442,97,1,1,1,0,18,52.8,77
7,6586,6146,9419,15939,7031,9808,54929,17,1,3,19,7,5,52,2403,2906,765,1920,1475,902,949,882,73,754,450,90,12,3,1,0.001,27,52.8,128
8,6623,6018,9530,16018,7240,9694,55123,22,10,8,34,4,8,86,2499,2824,734,1923,1614,881,1012,846,73,769,481,80,19,6,1,0.002,36,52.8,212
9,6524,6198,9649,16006,7172,9649,55198,37,11,9,38,13,8,116,2364,2860,731,1922,1625,887,1001,884,58,782,493,90,28,12,1,0.004,49,55.9,313
10,6703,6228,9623,15976,7076,9641,55247,52,7,17,55,15,18,164,2475,2901,733,1843,1526,854,955,919,71,732,471,100,27,7,1,0.002,76,58.3,471
11,6742,6141,9592,15973,7218,9350,55016,57,20,24,86,31,31,249,2481,2785,746,1838,1620,797,1027,809,85,744,502,91,50,17,1,0.005,103,58.3,712
12,6801,6262,9462,16075,6937,9824,55361,74,30,37,134,29,53,357,2548,2921,741,1935,1495,893,1049,864,56,743,467,92,77,28,1,0.009,135,64.4,1055
13,6748,6050,9581,15892,7308,9471,55050,117,31,31,169,52,53,453,2526,2777,810,1835,1648,875,1026,814,75,718,525,97,98,33,1,0.01,179,64.4,1501
14,6646,6051,9606,16059,7019,9883,55264,149,44,81,235,82,113,704,2519,2829,863,1846,1541,921,1008,836,87,696,464,98,128,47,1,0.015,239,64.4,2177
15,6500,5979,9550,15862,7209,9478,54578,198,106,97,317,115,108,941,2388,2790,747,1892,1551,884,985,873,70,792,474,100,191,71,1,0.022,323,71.9,3061
16,6430,6045,9440,15840,7006,9544,54305,285,119,138,459,135,188,1324,2394,2869,762,1835,1536,837,998,845,79,720,456,83,283,91,1,0.029,445,71.9,4369
17,6327,6063,9525,15730,7110,9543,54298,357,179,182,638,197,218,1771,2336,2844,743,1854,1571,833,925,862,85,724,468,97,388,133,1,0.042,570,71.9,6058
18,6346,6004,9144,15445,7084,9560,53583,467,183,226,800,237,291,2204,2354,2239,705,1884,1576,835,912,682,77,755,452,93,439,130,1,0.044,699,71.9,8174
19,6753,5712,9019,15094,6966,9185,52729,553,240,274,947,293,333,2640,2510,2094,702,1727,1553,839,993,661,64,699,440,88,537,188,1,0.064,832,71.9,10792
20,6885,5628,8770,14784,6625,8944,51636,757,283,326,1155,335,405,3261,2661,2072,694,1820,1425,846,1064,605,67,729,419,94,663,237,1,0.08,1014,71.9,13960
21,6720,5512,8677,14383,6485,8798,50575,887,344,398,1342,416,469,3856,2490,2056,690,1713,1389,789,972,605,72,706,401,77,803,289,1,0.102,1182,74.1,17624
22,6579,5409,8272,13964,6308,8445,48977,982,412,431,1475,486,515,4301,2418,1991,647,1676,1370,744,969,586,64,643,421,88,857,289,1,0.104,1295,74.1,21793
23,6402,5049,8175,13388,6079,8019,47112,1138,386,532,1594,496,564,4710,2366,1937,646,1546,1420,709,936,577,65,618,431,67,942,319,1,0.118,1456,74.1,26312
24,5997,5032,7681,12692,5653,7608,44663,1209,497,520,1721,555,679,5181,2291,1836,579,1553,1206,671,923,537,53,645,359,57,1082,387,1,0.15,1639,75.3,31236
25,5803,4714,7357,12024,5323,7167,42388,1270,508,581,1826,615,665,5465,2150,1746,559,1424,1123,648,840,515,52,565,348,64,1185,377,1,0.158,1751,75.8,36408
1,6707,5955,9503,15812,7106,9636,54719,0,0,1,1,0,1,3,2496,2775,770,1822,1610,821,992,823,68,720,486,85,1,0,0,0,1,0,2
2,6577,6015,9512,15726,7229,9605,54664,0,0,0,0,1,0,1,2470,2863,779,1773,1622,810,1023,859,90,709,476,69,0,0,0,0,1,4,2
1,6744,6028,9501,15946,7033,9624,54876,0,1,0,0,0,0,1,2518,2841,754,1835,1522,915,996,877,66,726,448,91,0,0,0,0,1,0,0
1,6705,5921,9414,15851,7094,9630,54615,0,1,0,0,0,0,1,2501,2797,699,1852,1537,842,997,865,68,776,468,79,1,0,0,0,0,0,0
1,6751,5998,9503,15770,7102,9470,54594,0,0,0,0,0,0,0,2564,2786,759,1886,1602,852,1032,844,65,774,474,84,0,0,0,0,0,0,0
1,6685,6046,9639,15988,7114,9609,55081,0,1,0,0,0,0,1,2470,2883,761,1924,1585,891,985,851,80,748,505,90,1,0,0,0,0,0,0
1,6717,6020,9738,15764,7070,9346,54655,0,0,1,0,1,0,2,2553,2826,784,1785,1597,799,1017,828,79,725,458,83,0,0,0,0,1,0,1
2,6585,6248,9495,15635,7040,9369,54372,0,0,0,0,0,1,1,2424,2965,757,1842,1537,874,946,875,83,742,461,82,1,0,0,0,0,2,3
1,6759,5988,9539,15900,7073,9498,54757,0,0,1,1,0,0,2,2493,2729,782,1830,1522,894,1000,844,78,770,447,80,0,0,0,0,1,0,2
2,6704,6134,9553,15948,7034,9603,54976,0,0,2,2,0,1,5,2478,2903,765,1811,1493,888,996,901,66,762,447,92,0,0,0,0,2,1.4,7
3,6636,6159,9460,15977,7122,9634,54988,0,1,2,2,0,0,5,2562,2919,784,1890,1570,892,1018,883,76,771,473,86,0,0,0,0,2,1.4,13
4,6515,5992,9610,16018,7091,9585,54811,0,0,0,0,1,2,3,2442,2770,809,1942,1565,882,952,877,84,750,461,75,0,0,0,0,2,5,16
5,6528,6042,9641,15954,7084,9599,54848,0,0,0,2,0,2,4,2463,2837,799,1920,1504,844,1041,849,76,752,453,100,0,0,0,0,1,5,19
6,6481,6154,9413,16034,7188,9715,54985,0,0,0,1,0,0,1,2424,2903,775,1887,1582,893,932,900,75,754,495,81,0,0,0,0,1,5.8,19
7,6541,5967,9336,16084,7212,9797,54937,1,0,1,4,1,0,7,2457,2786,747,1881,1577,837,977,821,90,744,428,74,1,0,0,0,4,5.8,28
8,6500,6027,9589,16191,7300,9771,55378,2,1,3,6,4,3,19,2407,2852,779,1862,1646,930,973,830,86,734,488,82,3,1,1,0,9,16.6,46
9,6475,6095,9692,16132,7223,9894,55511,3,0,8,11,5,5,32,2395,2798,740,1889,1576,870,968,838,75,739,482,79,7,0,1,0,12,16.6,77
10,6575,6201,9742,16276,7358,9747,55899,4,5,6,16,4,3,38,2422,2932,797,1948,1563,853,966,910,76,746,468,97,9,4,1,0.001,17,43.3,114
11,6622,6229,9791,16219,7190,9810,55861,5,4,11,18,3,5,46,2424,2885,782,1885,1642,918,962,886,64,727,475,83,8,3,1,0.001,20,44.6,159
12,6721,6311,9635,16171,7257,9597,55692,14,7,3,24,10,7,65,2440,3034,782,2019,1621,855,950,938,79,828,444,86,11,5,1,0.002,30,44.7,226
13,6741,6187,9510,16156,7108,9607,55309,30,6,17,42,13,17,125,2482,2907,776,1911,1538,922,994,874,89,786,477,88,28,10,1,0.003,53,44.7,343
14,6692,6064,9564,16120,7036,9564,55040,44,27,22,68,17,33,211,2510,2808,781,1915,1526,835,971,838,74,777,453,79,45,11,1,0.003,88,58.8,543
15,6618,6056,9577,16046,7154,9708,55159,99,22,15,89,40,28,293,2404,2846,760,1820,1539,868,958,856,76,728,483,82,76,21,1,0.007,119,58.8,814
16,6578,6152,9478,16190,7195,9624,55217,136,28,41,163,41,40,449,2437,2924,741,1891,1559,825,965,860,80,800,463,99,91,40,1,0.012,174,58.8,1225
17,6523,6101,9651,16061,7206,9663,55205,175,48,71,212,57,86,649,2394,2963,799,1898,1610,855,942,877,77,791,462,101,127,46,1,0.014,238,64.8,1825
18,6426,6103,9447,15932,7160,9543,54611,212,74,79,278,103,94,840,2354,2241,725,1855,1651,882,925,677,78,751,484,80,155,49,1,0.016,319,64.8,2612
