Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark,cum-trans
23,7734,5850,9209,15406,6937,9434,54570,693,317,335,1122,375,401,3243,2797,1884,728,1845,1499,864,1177,586,73,714,413,96,617,214,1,0.07,946,70.3,12243
24,7690,5783,9108,15062,6831,9020,53494,894,362,397,1329,430,479,3891,2839,1905,772,1796,1516,801,1122,568,85,734,458,84,739,252,1,0.083,1114,70.3,15947
25,7488,5653,8792,14635,6468,8725,51761,1080,408,440,1448,460,527,4363,2762,1867,726,1725,1433,769,1102,555,70,700,417,83,877,313,1,0.107,1283,70.3,20070
1,6732,5945,9609,15859,7125,9715,54985,0,1,0,0,0,0,1,2484,2760,780,1863,1574,879,974,770,85,708,467,96,0,0,0,0,1,0,0
2,6695,6087,9612,16099,7274,9670,55437,2,0,0,0,0,1,3,2480,2858,770,1922,1630,908,994,849,67,777,487,77,0,0,0,0,2,3.2,3
3,6615,6134,9560,16033,7185,9831,55358,9,0,0,0,1,2,12,2425,2862,796,1929,1553,906,946,805,77,788,446,81,3,1,1,0,5,3.6,12
4,6631,6024,9687,16160,7284,9807,55593,3,0,0,0,2,1,6,2400,2861,773,1922,1637,852,984,820,83,744,509,91,2,0,1,0,3,3.6,15
5,6625,6171,9661,16035,7309,9597,55398,3,0,0,1,1,0,5,2464,2894,769,1852,1613,864,1020,857,81,742,475,86,0,0,1,0,4,3.6,21
6,6624,6186,9786,16398,7206,9680,55880,3,0,0,3,0,0,6,2365,2893,827,1936,1595,896,946,877,90,774,435,91,2,2,1,0.001,4,3.6,25
7,6749,6255,9849,16318,7173,9876,56220,2,0,2,6,2,2,14,2505,2958,828,1941,1530,916,1014,900,82,797,454,87,3,0,1,0,6,9.2,41
8,6738,6228,9817,16326,7276,9838,56223,2,3,2,10,0,2,19,2493,2876,755,1944,1562,886,983,871,83,805,456,90,1,0,1,0,11,10,58
9,6832,6264,9616,16360,7335,9815,56222,6,5,4,15,6,4,40,2629,2887,699,1940,1636,893,1039,864,65,784,505,94,7,2,1,0.001,23,15,96
10,6756,6239,9946,16442,7340,9897,56620,18,5,4,27,6,10,70,2424,3008,759,1932,1632,882,979,916,82,749,490,91,12,5,1,0.002,34,16.4,165
11,6759,6411,9906,16554,7311,9819,56760,39,10,12,40,12,14,127,2517,3043,828,1998,1593,900,1021,900,81,780,479,76,29,8,1,0.002,51,21.5,279
12,6764,6288,9905,16552,7287,9925,56721,44,11,14,57,15,16,157,2437,2930,799,1995,1570,881,947,850,69,829,475,81,32,9,1,0.003,67,25.2,423
13,6800,6334,9972,16526,7402,9866,56900,46,18,17,67,14,16,178,2553,2994,818,1993,1577,873,998,844,76,814,482,90,40,19,1,0.006,74,30.9,603
14,6770,6323,9928,16608,7332,10021,56982,74,26,20,92,25,30,267,2525,3024,838,1974,1587,893,1059,881,78,810,484,97,61,19,1,0.006,110,30.9,853
15,6747,6193,10044,16611,7421,9762,56778,97,31,41,123,36,44,372,2544,2902,819,2030,1570,881,1052,853,73,831,481,79,90,31,1,0.009,149,38.3,1203
16,6623,6449,9860,16554,7242,9826,56554,113,50,43,174,57,53,490,2373,2962,787,1921,1616,882,949,896,84,756,493,81,89,29,1,0.009,207,38.3,1664
17,6852,6292,9830,16481,7323,9891,56669,169,62,65,270,73,86,725,2550,2979,798,1949,1614,866,1019,893,92,763,477,94,163,57,1,0.017,279,40,2362
18,6761,6202,9758,16505,7414,10084,56724,201,104,104,363,95,123,990,2483,2029,749,1967,1720,898,986,616,80,819,482,91,184,65,1,0.021,399,40,3304
19,7482,6232,9677,16116,7389,9847,56743,334,127,108,484,161,160,1374,2759,2028,799,1861,1661,866,1070,596,79,733,467,90,265,92,1,0.03,541,42.9,4630
20,7861,6098,9542,16107,7247,9749,56604,498,148,214,694,206,258,2018,2934,2013,760,1876,1573,866,1191,601,80,746,462,84,401,140,1,0.044,678,47.5,6599
21,7915,6075,9646,15981,7141,9626,56384,698,258,263,954,304,347,2824,2882,2005,773,1908,1581,804,1161,584,73,770,467,77,578,177,1,0.057,914,47.5,9289
22,7872,6038,9288,15478,7052,9358,55086,894,311,321,1192,357,440,3515,2864,1945,706,1774,1594,864,1155,555,63,738,500,81,723,270,1,0.087,1131,75.7,12578
23,7886,5769,9067,15077,6729,9177,53705,1148,341,385,1388,456,501,4219,2917,1962,733,1781,1436,880,1144,615,71,717,407,95,847,285,1,0.093,1312,75.7,16588
24,7457,5610,8557,14465,6595,8748,51432,1193,460,502,1688,543,630,5016,2747,1815,669,1647,1420,787,1142,555,62,674,396,73,974,333,1,0.115,1489,75.7,21330
25,7195,5283,8315,13979,6208,8492,49472,1362,526,637,1992,632,714,5863,2746,1756,651,1723,1397,780,1075,532,71,691,431,72,1172,394,1,0.137,1677,75.7,26967
1,6676,5935,9610,15795,7058,9363,54437,0,0,1,0,0,1,2,2420,2778,754,1835,1576,863,935,839,63,731,461,100,0,0,0,0,1,0,1
2,6609,6100,9461,15660,6923,9468,54221,0,0,0,1,1,0,2,2442,2895,731,1808,1549,847,983,849,69,701,522,62,1,0,0,0,0,7.1,2
3,6553,6024,9356,15481,7024,9305,53743,1,1,0,3,0,0,5,2447,2849,731,1838,1507,844,996,859,79,739,425,85,4,2,1,0.001,1,8.9,6
4,6491,5916,9262,15603,6899,9347,53518,1,0,1,7,3,1,13,2319,2803,770,1801,1508,786,907,789,85,690,473,75,3,1,1,0,6,9.8,20
5,6489,5996,9169,15598,6999,9496,53747,1,1,7,10,7,4,30,2419,2837,732,1833,1535,821,963,828,64,708,429,74,6,4,1,0.001,12,17.1,53
6,6485,5856,9330,15688,7118,9465,53942,1,4,7,14,2,6,34,2354,2763,742,1837,1534,839,939,809,75,731,470,70,6,2,1,0.001,17,17.1,96
7,6434,5989,9369,15840,7018,9455,54105,1,7,6,20,9,4,47,2410,2800,759,1857,1574,820,931,828,84,704,486,84,12,4,1,0.001,21,22.8,142
8,6438,6000,9588,15895,7075,9487,54483,13,6,14,25,11,11,80,2356,2774,750,1843,1477,911,944,845,86,716,477,82,16,5,1,0.002,35,26.1,218
9,6506,6086,9699,16010,7000,9613,54914,36,12,4,40,9,9,110,2400,2924,818,1863,1587,824,985,887,90,766,496,85,18,6,1,0.002,55,28,324
10,6482,6228,9581,16067,7138,9692,55188,52,8,17,69,11,36,193,2446,2992,764,2029,1565,858,977,891,71,827,448,68,45,18,1,0.005,70,39.5,500
11,6506,6178,9474,16053,7168,9656,55035,44,33,21,80,31,26,235,2456,2859,724,1856,1495,884,952,819,75,717,478,93,43,12,1,0.004,101,39.5,724
12,6573,6069,9702,16191,7163,9648,55346,92,27,31,106,31,38,325,2407,2869,752,1989,1555,867,970,838,78,830,453,72,67,21,1,0.006,135,39.5,1039
13,6610,6225,9542,16174,7189,9784,55524,144,35,50,156,59,58,502,2412,2881,723,1895,1532,853,955,873,64,736,466,85,82,25,1,0.008,210,45.5,1496
14,6666,5984,9588,16235,7260,9745,55478,202,69,74,256,84,89,774,2430,2790,800,1985,1567,869,1016,826,85,782,483,80,163,57,1,0.017,301,55.5,2233
15,6546,6123,9734,16189,7254,9921,55767,265,107,115,382,131,130,1130,2387,2856,744,1953,1593,850,1000,859,76,772,463,77,243,86,1,0.026,427,55.5,3314
16,6546,6196,9626,15945,7366,9684,55363,396,114,143,547,161,196,1557,2457,2893,726,1859,1640,907,1004,864,57,745,464,86,346,127,1,0.039,550,55.5,4775
17,6508,6176,9552,16049,7123,9634,55042,467,193,199,733,220,268,2080,2444,2891,788,1878,1570,839,964,908,83,784,469,83,455,161,1,0.049,698,57,6739
18,6403,6024,9435,15840,7094,9562,54358,599,261,261,962,290,343,2716,2428,1963,769,1822,1522,856,978,626,75,728,492,85,525,187,1,0.063,899,63.5,9385
19,6991,5923,9475,15670,7035,9399,54493,849,332,361,1349,382,466,3739,2546,1985,771,1808,1556,880,1046,572,73,760,472,83,734,261,1,0.087,1169,66.2,12978
20,7216,5931,9133,15249,6753,9199,53481,1109,443,485,1702,518,629,4886,2675,1890,743,1764,1469,839,1050,591,80,734,430,77,1004,364,1,0.123,1406,66.2,17643
21,7298,5657,8866,14638,6606,8860,51925,1395,556,607,2065,608,720,5951,2718,1842,719,1771,1484,809,1062,579,55,711,459,85,1238,425,1,0.144,1644,66.2,23397
22,7039,5337,8278,13803,6327,8442,49226,1634,664,706,2303,726,831,6864,2644,1788,649,1600,1379,771,1067,521,62,653,414,86,1380,471,1,0.168,1918,66.2,30038
23,6554,5016,7790,12972,5883,7845,46060,1776,675,809,2453,767,925,7405,2461,1621,594,1531,1295,713,957,486,74,622,394,72,1512,525,1,0.202,2150,66.2,37106
24,6091,4666,7368,12116,5379,7214,42834,1797,728,814,2554,833,894,7620,2193,1535,568,1389,1166,674,921,446,58,593,361,58,1514,544,1,0.223,2238,66.2,44419
25,5691,4411,6711,11137,4911,6709,39570,1876,759,897,2757,839,1029,8157,2128,1485,518,1261,1028,586,842,434,56,484,320,49,1578,544,1,0.249,2320,66.2,52163
1,6781,5968,9525,15816,7115,9433,54638,0,2,0,0,0,0,2,2543,2786,742,1858,1537,928,1049,869,66,762,479,92,0,0,0,0,2,0,1
2,6628,6136,9326,15717,6899,9654,54360,1,0,0,0,0,0,1,2455,2882,752,1807,1538,866,1008,878,88,725,438,74,0,0,0,0,1,5.4,1
1,6688,6007,9481,15899,7064,9652,54791,0,1,0,0,0,0,1,2465,2809,786,1922,1594,879,950,818,83,759,453,107,1,0,0,0,0,0,0
1,6727,5975,9507,15861,7151,9634,54855,0,1,0,0,0,0,1,2430,2741,776,1892,1596,871,963,844,80,737,456,87,0,0,0,0,1,0,0
2,6686,6031,9470,15694,7160,9523,54564,3,0,0,0,0,0,3,2431,2857,801,1913,1598,813,989,866,71,778,466,77,0,0,0,0,2,1,2
3,6581,6050,9383,15668,7087,9336,54105,3,0,0,2,0,0,5,2408,2937,750,1870,1553,865,980,887,85,783,429,84,3,2,1,0.001,2,1,5
1,6682,5922,9495,15782,7103,9518,54502,0,1,0,0,0,0,1,2423,2804,777,1874,1543,857,921,805,70,748,469,93,0,0,0,0,1,0,0
1,6746,6011,9567,15861,7040,9475,54700,0,0,0,1,0,1,2,2488,2795,744,1881,1506,926,958,843,86,776,457,93,0,0,0,0,1,0,2
2,6674,6176,9406,15647,6986,9374,54263,1,0,1,2,1,1,6,2461,2894,714,1809,1515,808,1018,867,59,710,485,76,1,1,1,0,2,1.4,6
3,6692,6015,9509,15755,7021,9370,54362,1,0,0,1,0,0,2,2515,2790,748,1976,1601,869,989,853,79,779,484,82,0,0,1,0,2,4.2,11
4,6521,6073,9222,15666,6920,9596,53998,0,1,0,0,1,0,2,2371,2847,729,1867,1578,830,954,871,84,683,465,76,0,0,1,0,2,4.2,15
5,6614,5877,9168,15558,7158,9343,53718,1,0,0,2,0,2,5,2460,2807,711,1823,1596,840,1037,835,59,739,485,102,1,0,1,0,2,8.1,18
6,6478,5829,9386,15742,6956,9484,53875,0,0,0,1,0,0,1,2373,2669,800,1837,1589,854,976,787,72,725,458,99,0,0,1,0,1,8.1,21
1,6745,6001,9399,15712,7081,9390,54328,0,0,0,0,0,0,0,2553,2855,780,1881,1506,837,1030,839,71,781,432,79,0,0,0,0,0,0,0
1,6732,6054,9407,15785,7119,9501,54598,0,1,0,1,0,0,2,2490,2839,792,1930,1541,840,976,839,55,797,461,61,1,1,1,0,1,0,1
2,6605,6027,9459,15774,7046,9602,54513,0,1,0,3,0,0,4,2445,2842,734,1854,1539,835,940,852,68,717,467,81,1,1,1,0,2,3,4
3,6576,6042,9423,15709,7138,9644,54532,2,1,2,3,1,1,10,2471,2956,757,1866,1514,846,1013,893,73,771,434,68,1,0,1,0,4,3,13
4,6418,5978,9492,15865,7180,9490,54423,3,2,3,4,0,0,12,2445,2848,750,1861,1661,848,954,844,77,769,487,89,2,0,1,0,4,11.4,29
5,6359,6009,9575,15942,7068,9526,54479,3,2,2,2,0,2,11,2382,2865,752,1811,1533,828,966,854,77,725,461,85,2,0,1,0,4,11.4,41
6,6351,6075,9541,16105,7059,9497,54628,3,2,0,5,1,2,13,2349,2796,785,1902,1543,847,921,836,75,762,460,86,1,1,1,0,7,12.6,51
7,6501,6091,9682,16102,7020,9668,55064,8,0,0,5,1,3,17,2410,2855,792,1864,1567,857,982,850,80,757,460,91,4,2,1,0.001,9,13.6,67
8,6584,6137,9591,16000,7176,9582,55070,12,0,0,1,1,2,16,2465,2875,764,1827,1546,846,1010,869,75,766,469,88,6,2,1,0.001,7,13.6,80
9,6607,6191,9705,16188,7133,9749,55573,9,1,0,3,2,0,15,2436,2887,786,1882,1581,913,1023,894,61,799,450,94,7,4,1,0.001,8,13.6,93
10,6680,6129,9613,15996,7221,9764,55403,2,0,0,5,0,0,7,2432,2815,766,1831,1578,912,995,823,78,735,480,80,0,0,1,0,6,14.6,98
11,6764,6085,9594,16151,7238,9730,55562,0,1,1,5,0,2,9,2525,2854,780,1942,1587,841,1022,849,83,790,455,98,1,0,1,0,3,14.6,109
12,6630,6113,9611,16261,7252,9662,55529,0,1,0,3,3,4,11,2472,2844,817,1880,1565,899,982,892,76,765,455,91,3,1,1,0,5,28.6,119
13,6660,6114,9872,16415,7087,9758,55906,3,2,4,6,1,3,19,2468,2815,804,1908,1515,877,1012,831,73,725,461,99,1,0,1,0,10,28.6,143
14,6661,6330,9826,16199,7235,9716,55967,4,5,3,15,7,2,36,2472,2998,789,1925,1630,914,988,911,92,764,460,86,4,1,1,0,20,28.6,172
15,6734,6328,9461,16142,7168,9747,55580,28,8,14,34,9,19,112,2428,3021,779,1884,1593,867,963,941,66,776,471,78,23,11,1,0.003,39,28.6,281
16,6770,5963,9445,16120,7292,9733,55323,47,10,13,65,24,22,181,2572,2768,747,1902,1566,911,1059,815,69,769,474,84,28,14,1,0.004,63,28.6,437
17,6503,6016,9621,16148,7225,9824,55337,63,20,27,87,22,37,256,2443,2808,813,1913,1641,964,956,863,92,756,492,100,58,27,1,0.008,92,39.1,694
18,6483,6181,9768,16137,7148,9610,55327,58,49,24,117,38,43,329,2462,2048,803,2030,1520,887,997,627,90,821,429,100,68,20,1,0.007,129,39.1,996
19,7245,6250,9368,15972,7082,9768,55685,130,48,52,174,49,59,512,2696,2026,738,1899,1528,890,1116,633,67,762,491,94,89,33,1,0.01,202,41.7,1494
20,7788,5992,9512,15867,7271,9560,55990,249,66,68,257,88,75,803,2764,1983,717,1860,1611,867,1158,595,80,738,461,101,183,73,1,0.023,294,41.7,2237
21,8050,6109,9581,15867,7032,9413,56052,310,91,101,386,104,127,1119,2953,2028,752,1876,1524,797,1175,583,81,733,465,70,228,72,1,0.023,416,42.4,3256
22,8079,6033,9474,15679,6985,9498,55748,413,150,139,510,142,150,1504,3005,1992,785,1861,1518,837,1167,590,64,761,440,96,327,108,1,0.035,543,46.3,4671
23,8058,5944,9251,15675,7042,9341,55311,546,169,174,669,212,243,2013,2997,1942,742,1862,1523,821,1174,591,69,736,433,73,429,152,1,0.049,710,53.3,6514
24,7985,5866,9375,15443,6862,9220,54751,710,225,228,894,275,291,2623,2862,1888,756,1770,1524,802,1133,604,74,730,448,71,518,153,1,0.05,960,53.3,8946
25,7930,5864,9126,15140,6744,9082,53886,941,306,305,1138,333,397,3420,2956,1921,773,1804,1505,799,1144,575,76,718,470,88,739,250,1,0.081,1171,57.1,12219
1,6688,5938,9373,15901,7097,9630,54627,0,0,0,0,0,0,0,2465,2805,726,1866,1561,882,998,831,69,710,479,84,0,0,0,0,0,0,0
1,6736,5935,9581,15820,7053,9458,54583,0,1,0,0,0,0,1,2455,2717,765,1851,1518,821,998,840,78,724,453,86,0,0,0,0,1,0,0
2,6663,6117,9513,15736,7108,9491,54628,2,0,0,0,0,1,3,2428,2892,763,1784,1510,882,938,846,80,703,446,91,0,0,0,0,3,2.2,3
3,6658,6036,9473,15812,7024,9552,54555,7,2,0,4,4,0,17,2417,2823,722,1960,1560,825,1007,807,82,773,464,71,5,2,1,0.001,6,2.8,19
4,6640,6003,9610,15806,7175,9408,54642,9,2,4,15,1,4,35,2457,2882,748,1908,1559,860,1000,928,90,772,481,88,5,2,1,0.001,12,3.2,49
5,6489,6120,9411,15821,7005,9516,54362,13,3,6,29,7,4,62,2396,2919,755,1850,1571,897,932,869,78,760,485,90,11,4,1,0.001,19,24.7,117
6,6499,6094,9497,15866,7035,9434,54425,13,7,12,42,9,19,102,2428,2864,772,1939,1583,812,943,855,77,784,456,87,23,7,1,0.002,25,24.7,215
7,6529,6005,9397,15738,7015,9471,54155,23,9,14,41,10,21,118,2432,2846,751,1841,1494,895,940,837,71,764,463,96,20,8,1,0.003,37,40.5,337
8,6475,5978,9468,15882,7022,9577,54402,37,15,15,56,16,25,164,2305,2849,696,1912,1587,892,907,839,68,779,481,79,29,5,1,0.002,55,42.4,498
9,6519,6037,9335,15783,7149,9443,54266,54,19,23,91,23,32,242,2325,2848,775,1854,1577,863,893,825,85,725,469,95,59,12,1,0.004,76,42.4,722
10,6566,5991,9499,15962,7000,9498,54516,80,28,24,94,24,27,277,2397,2841,732,1925,1557,827,931,853,72,769,439,86,55,20,1,0.006,94,42.4,1009
11,6506,6096,9422,15851,7055,9607,54537,107,29,44,117,45,46,388,2414,2832,781,1919,1579,863,966,850,92,745,480,88,76,28,1,0.009,126,42.4,1368
12,6559,5966,9557,15843,7081,9454,54460,138,48,37,154,43,54,474,2481,2898,755,1933,1545,814,981,887,81,764,482,67,97,37,1,0.011,159,47.7,1814
13,6312,6058,9326,15771,6981,9444,53892,164,47,54,198,53,64,580,2293,2864,730,1910,1532,860,875,870,78,766,451,98,148,50,1,0.016,188,53.9,2374
14,6368,5893,9392,15755,6979,9437,53824,193,71,76,255,71,94,760,2400,2728,790,1914,1509,854,948,810,66,742,460,74,175,61,1,0.02,269,62.2,3092
15,6320,5838,9350,15721,7029,9413,53671,242,87,91,346,106,107,979,2372,2792,711,1839,1542,850,908,857,75,751,436,74,215,78,1,0.025,351,62.2,4036
16,6124,5892,9239,15597,7014,9427,53293,310,107,144,459,127,152,1299,2214,2706,704,1870,1560,878,923,808,72,735,437,94,262,86,1,0.028,449,62.2,5269
17,6225,5874,9031,15494,6916,9233,52773,372,138,159,561,167,197,1594,2281,2741,714,1754,1528,872,892,795,88,682,428,79,326,111,1,0.037,550,62.9,6833
18,6198,5729,9109,15354,6723,9232,52345,439,166,201,670,204,245,1925,2281,1857,727,1765,1456,804,915,587,76,707,461,91,344,117,1,0.041,671,64.4,8701
19,6750,5766,9145,15030,6759,9137,52587,589,227,252,848,267,293,2476,2521,1960,696,1751,1521,859,1040,572,55,694,436,79,483,173,1,0.06,825,65.8,11106
20,7030,5832,8898,14826,6604,8670,51860,758,295,321,1069,331,353,3127,2540,1948,708,1757,1426,779,1048,592,78,706,455,66,584,214,1,0.073,1023,66.6,14050
21,7232,5505,8649,14440,6286,8458,50570,989,322,411,1349,400,465,3936,2655,1788,704,1664,1338,730,1055,526,72,659,391,85,761,272,1,0.098,1235,79.1,17839
22,7070,5338,8498,13909,6150,8239,49204,1142,398,465,1646,495,552,4698,2597,1725,614,1632,1368,714,999,501,56,629,412,87,978,332,1,0.124,1440,79.1,22308
23,6897,5362,7952,13223,5937,8095,47466,1227,525,579,1856,551,680,5418,2598,1786,639,1517,1308,739,1011,550,64,634,395,66,1095,362,1,0.133,1673,97.1,27504
24,6659,4778,7544,12419,5724,7478,44602,1467,531,650,2057,649,779,6133,2485,1580,632,1478,1211,660,997,495,69,583,351,66,1232,418,1,0.163,1843,98,33448
25,6087,4537,7090,11742,5152,7120,41728,1516,648,699,2359,760,793,6775,2254,1514,593,1336,1111,647,936,447,57,507,325,62,1324,444,1,0.19,1958,98,39884
1,6721,5954,9682,15848,7085,9330,54620,0,0,1,0,0,0,1,2497,2794,778,1834,1601,815,978,812,82,748,488,84,0,0,0,0,1,0,0
2,6605,6196,9235,15702,6932,9454,54124,0,1,0,0,0,0,1,2420,2879,710,1872,1521,837,1015,859,72,757,442,80,0,0,0,0,1,23.4,1
1,6745,6021,9588,15813,7050,9458,54675,0,1,0,0,0,1,2,2521,2882,756,1927,1517,816,1000,886,92,744,479,75,1,0,0,0,1,0,1
1,6731,5975,9417,15799,7104,9541,54567,0,0,0,0,0,0,0,2437,2774,751,1823,1575,842,1018,814,81,718,463,79,0,0,0,0,0,0,0
1,6748,6037,9482,15802,7046,9658,54773,0,1,0,0,0,0,1,2485,2846,733,1818,1541,866,1007,846,68,709,447,70,0,0,0,0,1,0,0
2,6680,6099,9226,15801,7130,9534,54470,1,0,0,0,0,0,1,2417,2802,784,1859,1564,838,943,849,73,751,469,79,0,0,0,0,1,2.2,1
3,6771,5869,9527,15799,7090,9743,54799,1,0,0,0,0,0,1,2481,2715,730,1841,1572,846,1013,830,58,742,453,65,0,0,0,0,1,2.2,1
1,6744,6025,9462,15831,7036,9578,54676,1,0,2,1,1,0,5,2542,2808,765,1801,1550,906,1014,858,63,730,459,100,1,1,1,0,1,0,4
2,6606,6076,9514,15843,7054,9362,54455,3,1,1,3,2,2,12,2366,2833,712,1852,1602,853,976,837,83,721,481,96,3,0,1,0,5,14.4,14
3,6630,6101,9377,15667,6942,9412,54129,2,3,2,7,0,2,16,2410,2875,709,1814,1491,806,933,834,72,735,457,86,3,0,1,0,7,14.4,30
4,6632,5977,9354,15829,7004,9611,54407,1,3,1,6,2,3,16,2494,2768,760,1890,1471,843,924,823,75,769,399,84,4,2,1,0.001,9,26.2,45
5,6518,5928,9614,15916,7207,9508,54691,1,1,1,3,1,1,8,2340,2807,753,1852,1597,874,922,832,78,727,458,99,3,0,1,0,3,26.2,53
6,6519,6243,9514,16099,7018,9618,55011,0,0,2,2,1,0,5,2401,2913,776,1793,1574,881,927,923,64,727,473,92,0,0,1,0,3,26.2,60
7,6627,6027,9757,16097,7104,9763,55375,0,1,1,3,0,0,5,2375,2845,743,1892,1584,883,963,924,68,775,479,90,0,0,1,0,4,26.2,67
8,6589,6343,9520,16066,7251,9669,55438,5,2,0,4,0,2,13,2469,3010,795,1859,1580,901,966,890,85,744,478,77,2,1,1,0,8,26.2,84
9,6670,6094,9650,16269,7120,9818,55621,12,3,1,8,2,4,30,2494,2895,785,1972,1553,851,1024,910,107,826,470,75,8,2,1,0.001,11,26.2,113
10,6513,6179,9723,16161,7316,9625,55517,13,3,5,12,5,4,42,2405,2916,813,1928,1568,851,939,858,99,783,485,72,7,2,1,0.001,18,26.2,146
11,6555,6171,9668,16371,7118,9928,55811,17,6,8,24,7,5,67,2426,2932,770,1974,1594,892,995,903,74,824,484,108,13,7,1,0.002,28,27,205
