Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark,cum-trans
2,6323,6112,9476,15674,7051,9533,54169,1,0,0,0,0,0,1,2376,3108,783,1880,1569,873,943,933,76,747,448,105,1,0,0,0,0,6.3,1
1,6741,6048,9585,15817,7120,9483,54794,0,1,0,0,0,0,1,2579,3116,770,1838,1548,821,991,889,74,759,476,71,0,0,0,0,1,0,0
1,6718,5946,9474,15811,7098,9534,54581,0,2,0,0,0,0,2,2496,3092,734,1877,1583,835,982,916,78,778,483,89,1,0,0,0,1,0,1
1,6713,6007,9492,15958,7109,9600,54879,0,1,0,0,0,0,1,2504,3139,784,1839,1577,860,995,941,89,705,491,97,1,0,0,0,0,0,0
1,6768,6001,9486,15735,7049,9468,54507,0,1,0,0,0,0,1,2483,3149,777,1874,1541,849,998,977,74,728,423,85,1,1,1,0,0,0,0
1,6710,6004,9406,15868,7074,9600,54662,0,1,0,0,0,0,1,2498,3070,719,1857,1525,890,982,946,65,733,459,98,1,0,0,0,0,0,0
1,6723,5963,9390,15845,7091,9404,54416,0,0,3,1,0,0,4,2486,3104,718,1896,1530,876,1000,900,65,711,466,92,0,0,0,0,2,0,3
2,6340,6073,9396,15737,6917,9493,53956,1,3,0,1,1,0,6,2355,3127,730,1859,1556,853,967,926,72,733,452,87,3,1,1,0,3,14.3,6
3,6160,6069,9321,15485,7047,9330,53412,1,2,0,0,1,0,4,2307,3122,761,1835,1504,862,950,926,84,758,440,96,2,0,1,0,2,14.3,9
4,6059,5961,9233,15731,6915,9461,53360,1,1,2,4,1,2,11,2341,3170,753,1887,1537,808,1007,950,68,820,445,83,2,1,1,0,3,15.1,20
5,5773,5896,9323,15695,7099,9426,53212,3,1,3,7,1,2,17,2135,3108,781,1844,1556,882,897,865,67,743,434,91,6,2,1,0.001,5,16,39
6,5727,5893,9343,15790,7026,9421,53200,2,2,0,3,3,2,12,2173,3059,748,1888,1537,772,878,904,67,752,450,73,5,3,1,0.001,6,16,50
7,5668,5961,9458,15817,7091,9357,53352,5,0,0,10,4,2,21,2107,3035,789,1840,1539,839,856,936,80,719,470,98,6,2,1,0.001,7,29.1,73
8,5789,6059,9487,15951,6908,9496,53690,1,1,5,12,4,6,29,2085,3154,735,1933,1499,894,867,923,55,749,458,91,5,2,1,0.001,13,29.1,101
9,5930,6187,9592,15777,6962,9389,53837,6,11,6,21,5,4,53,2236,3188,844,1880,1504,834,899,932,88,778,442,90,11,3,1,0.001,27,34.5,155
10,5959,6085,9297,15713,6958,9543,53555,27,7,7,39,9,16,105,2184,3188,708,1925,1497,874,900,971,79,781,466,99,25,11,1,0.003,43,36.2,257
11,5935,5931,9488,15729,7082,9314,53479,43,7,11,58,15,28,162,2239,3007,733,1916,1560,822,916,901,82,794,462,93,34,13,1,0.004,54,36.9,405
12,5908,6087,9461,15802,6914,9442,53614,43,23,16,93,32,26,233,2210,3224,761,1882,1511,849,857,964,66,791,509,80,54,21,1,0.006,76,37.8,620
13,5834,6072,9359,15707,7032,9451,53455,57,16,35,117,37,41,303,2161,3146,791,1946,1543,880,860,952,77,776,471,112,61,23,1,0.007,88,37.8,910
14,5863,5915,9281,15397,6979,9298,52733,53,42,41,124,45,47,352,2168,3081,756,1746,1543,819,885,935,83,710,458,85,67,23,1,0.007,120,37.8,1296
15,5815,5864,9238,15465,6910,9316,52608,104,44,55,155,50,52,460,2170,3061,761,1811,1500,837,892,906,80,705,446,67,97,31,1,0.01,166,44.7,1751
16,5688,5831,9356,15402,6930,9434,52641,137,57,55,208,69,72,598,2047,2970,746,1814,1464,811,825,871,70,707,458,100,121,45,1,0.015,230,44.7,2336
17,5790,5966,9362,15457,6992,9272,52839,198,76,93,297,84,96,844,2170,3081,723,1835,1580,807,833,993,69,700,451,96,181,68,1,0.022,319,46.6,3165
18,5767,5971,9140,15261,6874,9130,52143,295,118,106,390,125,140,1174,2193,3087,733,1767,1468,813,871,914,76,697,448,79,281,94,1,0.03,393,48,4317
19,5685,5784,9182,15363,6730,9252,51996,352,146,155,517,165,197,1532,2118,2989,753,1835,1488,840,867,888,76,747,448,70,336,120,1,0.039,501,48,5730
20,5564,5844,9070,15149,6801,8930,51358,385,156,207,663,213,220,1844,2022,3046,721,1800,1519,779,792,922,72,738,463,63,357,114,1,0.037,616,48,7525
21,5529,5690,8887,14960,6594,9004,50664,488,235,247,894,284,288,2436,2067,2984,702,1727,1471,816,793,922,72,699,481,90,484,164,1,0.054,803,48,9887
22,5342,5549,8885,14667,6553,8884,49880,609,273,357,1181,340,432,3192,1982,2884,719,1795,1442,796,824,825,75,722,425,70,659,247,1,0.084,968,53,12933
23,5176,5575,8514,14297,6389,8562,48513,680,415,397,1544,446,513,3995,1924,2923,678,1754,1372,788,755,871,72,681,390,73,820,276,1,0.097,1141,53,16853
24,5083,5254,8061,13524,6179,8158,46259,848,446,518,1784,518,624,4738,1830,2677,647,1599,1326,706,749,802,62,644,425,72,939,312,1,0.113,1331,53,21566
25,4951,4860,7850,13058,5843,7798,44360,956,530,638,2045,596,729,5494,1825,2568,674,1476,1247,658,749,767,76,544,362,67,1136,362,1,0.141,1516,57.8,26913
1,6734,5966,9586,15707,7110,9582,54685,0,1,0,0,0,0,1,2500,3144,811,1890,1546,855,993,923,69,768,463,82,1,1,1,0,0,0,0
1,6691,6038,9500,15904,7114,9679,54926,0,1,0,0,0,0,1,2447,3154,709,1907,1575,853,968,960,76,745,467,81,1,0,0,0,0,0,0
1,6752,5939,9481,15818,7097,9635,54722,0,1,0,0,0,0,1,2465,3109,758,1813,1558,857,1012,898,78,721,467,74,0,0,0,0,1,0,0
2,6339,6068,9525,15760,7167,9427,54286,3,0,0,0,0,0,3,2393,3127,759,1839,1601,835,1009,954,82,742,461,88,1,1,1,0,2,3.2,2
3,6107,6087,9528,15816,7018,9550,54106,5,0,0,1,0,0,6,2275,3190,761,1817,1541,862,934,977,81,739,451,75,1,0,1,0,3,3.2,7
4,5936,6149,9610,15831,7130,9480,54136,5,1,2,2,1,0,11,2193,3216,741,1817,1610,846,906,958,73,725,493,78,1,1,1,0,4,3.2,15
5,5906,6097,9592,15952,6999,9530,54076,7,1,1,5,0,2,16,2160,3182,731,1845,1575,877,892,984,69,786,492,92,6,5,1,0.002,4,6.7,31
6,5925,6036,9608,15961,6999,9514,54043,1,0,1,2,1,2,7,2155,3150,746,1879,1535,830,869,930,92,767,457,89,0,0,1,0,3,12.6,39
7,5908,6141,9549,15964,7070,9635,54267,0,3,1,7,2,0,13,2145,3159,760,1826,1597,877,871,1003,83,722,512,78,2,2,1,0.001,8,22.5,50
8,5988,6103,9615,15985,7147,9669,54507,2,3,2,12,1,3,23,2230,3210,782,1876,1539,841,877,959,87,799,464,76,5,2,1,0.001,11,22.8,72
9,5905,6066,9725,16161,7186,9828,54871,9,4,11,20,4,7,55,2159,3135,760,1915,1562,869,856,962,81,752,481,84,8,2,1,0.001,21,24.7,119
10,5978,6165,9766,16274,7316,9507,55006,19,7,3,23,13,8,73,2207,3281,764,1909,1614,853,903,954,89,761,499,88,18,9,1,0.003,33,24.7,190
11,5951,6273,9788,16359,7049,9946,55366,28,7,7,43,7,19,111,2245,3281,768,1937,1556,927,933,992,74,765,470,99,23,7,1,0.002,55,34.1,298
12,5958,6386,9665,16018,7292,9592,54911,37,13,15,58,17,18,158,2227,3314,819,1860,1540,897,871,931,85,728,472,92,38,16,1,0.005,75,37.3,446
13,6066,6130,9709,16179,7094,9711,54889,59,10,28,75,29,25,226,2270,3147,761,1925,1606,862,943,988,71,770,469,98,48,17,1,0.005,108,42,674
14,6032,6143,9529,16072,7228,9531,54535,77,42,42,125,39,48,373,2243,3230,765,1877,1558,863,892,985,83,753,446,79,88,28,1,0.009,127,45.5,1033
15,5984,6074,9792,16217,7071,9569,54707,106,58,56,207,34,65,526,2280,3192,810,1815,1589,815,953,943,88,708,520,86,117,44,1,0.013,190,46.7,1524
16,5831,6213,9638,16079,7079,9429,54269,155,66,61,271,73,91,717,2111,3197,762,1850,1547,840,831,948,70,753,427,77,144,53,1,0.017,289,46.7,2236
17,5976,6159,9503,16071,6969,9504,54182,227,107,109,373,103,137,1056,2203,3208,747,1845,1536,827,857,984,64,752,470,68,205,70,1,0.022,388,47.5,3257
18,5963,6114,9415,15881,6985,9463,53821,325,128,135,502,135,175,1400,2183,3194,789,1882,1524,875,870,977,82,765,461,72,317,97,1,0.03,515,47.5,4578
19,5872,5870,9311,15761,6912,9458,53184,348,152,183,652,205,216,1756,2174,3038,743,1823,1543,842,875,933,67,732,430,74,351,113,1,0.036,617,47.5,6318
20,5775,5909,9222,15402,6918,9324,52550,421,233,234,888,230,311,2317,2150,3037,756,1849,1454,866,847,881,75,709,447,89,497,156,1,0.051,782,49.3,8569
21,5665,5721,8934,15167,6738,9217,51442,512,305,312,1084,339,355,2907,2120,2973,673,1725,1483,830,838,901,61,666,416,68,610,213,1,0.072,960,49.3,11466
22,5443,5632,8918,14851,6702,8999,50545,614,346,428,1371,394,453,3606,2017,2927,736,1751,1434,847,802,857,67,717,393,86,695,228,1,0.078,1185,49.3,14966
23,5283,5424,8646,14379,6403,8741,48876,756,419,495,1644,463,599,4376,1943,2879,693,1754,1445,756,787,887,65,715,437,63,881,305,1,0.103,1356,49.3,19276
24,5040,5313,8223,13668,6310,8140,46694,826,538,573,1850,587,607,4981,1842,2765,676,1650,1394,700,744,830,68,668,412,66,1029,372,1,0.133,1595,54.5,24209
25,4815,4993,7717,12965,5761,7853,44104,998,545,627,2046,600,758,5574,1783,2592,641,1521,1273,686,685,790,64,627,381,73,1147,372,1,0.142,1751,54.5,29761
1,6786,5963,9584,15908,7077,9459,54777,0,0,0,1,0,1,2,2544,3043,782,1898,1543,861,995,902,89,771,437,84,0,0,0,0,1,0,2
2,6406,6007,9452,15704,7040,9633,54242,1,1,1,5,0,0,8,2405,3085,768,1902,1530,855,984,902,71,780,489,73,1,1,1,0,4,4.2,9
3,6141,6021,9358,15575,7216,9368,53679,1,2,3,3,2,0,11,2238,3138,785,1740,1612,815,891,932,87,648,472,109,2,2,1,0.001,6,7.6,18
4,6031,5947,9467,15911,6915,9523,53794,2,0,1,4,2,2,11,2233,3130,683,1877,1563,866,879,934,65,739,483,79,4,1,1,0,4,8.9,34
5,5923,6119,9507,15679,7080,9406,53714,0,2,4,5,1,1,13,2098,3123,739,1819,1543,832,861,912,73,724,489,83,1,0,1,0,5,13.2,46
6,6108,6048,9554,15852,7016,9663,54241,4,1,3,5,0,1,14,2239,3167,757,1837,1577,870,845,1036,78,713,464,84,1,0,1,0,7,13.2,60
7,5984,6133,9505,15902,7194,9500,54218,9,0,1,5,0,3,18,2182,3235,743,1875,1580,808,894,971,76,729,484,86,7,3,1,0.001,9,13.2,78
8,6014,6098,9612,16123,7203,9784,54834,4,2,3,6,4,4,23,2263,3156,781,1919,1511,845,893,988,78,768,409,63,7,2,1,0.001,9,13.2,98
9,5917,6087,9791,16159,7319,9676,54949,4,1,2,10,3,1,21,2172,3194,751,1917,1652,914,872,970,74,763,496,89,3,1,1,0,11,13.2,117
10,5910,6262,9640,16112,7193,9586,54703,9,4,0,8,0,3,24,2220,3279,747,1845,1638,871,848,926,77,758,503,92,9,3,1,0.001,11,13.2,145
11,5949,6133,9734,16233,7071,9710,54830,11,3,2,11,5,4,36,2140,3246,771,1857,1444,836,876,1007,86,731,438,71,8,2,1,0.001,20,13.2,178
12,5963,6204,9706,16145,7198,9753,54969,16,3,5,17,4,5,50,2212,3265,756,1941,1589,856,885,980,64,767,471,76,15,8,1,0.002,20,14.1,217
13,5924,6200,9782,16119,7236,9634,54895,22,2,2,19,10,10,65,2227,3184,810,1881,1628,866,858,930,74,726,462,69,10,3,1,0.001,33,17,287
14,5996,6304,9644,16216,7182,9564,54906,25,13,9,44,12,16,119,2152,3209,781,1805,1571,852,848,984,73,711,486,82,27,12,1,0.004,55,27,403
15,6166,6165,9547,16287,7091,9666,54922,18,14,14,48,14,16,124,2344,3171,758,1970,1532,827,960,915,83,783,467,88,26,12,1,0.004,52,37.7,520
16,6088,6060,9694,16222,7163,9740,54967,31,12,16,78,20,21,178,2283,3133,778,1945,1612,947,970,935,84,788,482,87,30,11,1,0.003,70,37.7,709
17,6028,6106,9833,15995,7129,9657,54748,55,18,29,90,31,40,263,2284,3175,784,1796,1612,803,915,1002,94,734,455,89,49,13,1,0.004,110,37.7,958
18,5945,6226,9553,16039,7185,9520,54468,64,19,32,127,38,44,324,2118,3221,812,1940,1575,899,874,985,76,808,479,87,54,20,1,0.006,139,62.6,1275
19,6041,6029,9609,16072,7003,9698,54452,95,29,43,179,36,60,442,2191,3052,750,1869,1545,891,872,904,88,775,480,85,90,30,1,0.009,162,63.1,1705
20,6039,6143,9803,15989,7129,9645,54748,110,68,54,228,60,77,597,2234,3134,788,1899,1620,881,864,943,87,761,485,90,131,43,1,0.013,226,63.1,2291
21,6036,6197,9579,16045,7083,9630,54570,187,76,76,288,104,83,814,2217,3264,781,1934,1546,848,870,1009,84,745,442,77,165,60,1,0.019,315,63.1,3066
22,5968,6048,9445,15939,7185,9503,54088,220,97,105,376,115,128,1041,2246,3069,744,1891,1550,810,878,922,74,757,420,77,226,80,1,0.026,377,63.1,4063
23,5932,5960,9425,15986,6988,9503,53794,257,133,109,468,138,162,1267,2217,3098,740,1879,1569,866,846,948,79,751,452,101,244,73,1,0.023,470,63.1,5282
24,5775,5929,9388,15728,6950,9514,53284,339,143,173,585,177,183,1600,2153,3124,781,1885,1498,848,877,961,80,711,449,83,319,113,1,0.036,562,63.1,6847
25,5628,5887,9274,15484,7001,9406,52680,413,186,195,740,225,243,2002,2113,3009,756,1864,1591,866,826,915,84,753,494,87,412,145,1,0.046,705,63.1,8807
1,6766,6068,9474,15787,7036,9572,54703,0,0,0,0,0,0,0,2474,3219,795,1851,1527,870,1018,949,85,712,473,85,0,0,0,0,0,0,0
1,6709,6002,9453,15804,7064,9598,54630,0,0,2,1,0,0,3,2505,3100,774,1900,1632,879,982,955,71,780,472,76,0,0,0,0,0,0,2
2,6322,6046,9225,15631,7067,9467,53758,1,1,0,1,0,0,3,2276,3189,713,1739,1570,866,938,982,70,706,486,82,1,0,0,0,0,7.8,6
3,6184,5914,9144,15548,7030,9523,53343,4,0,0,1,0,0,5,2263,3041,729,1890,1512,810,877,950,83,748,467,89,0,0,0,0,1,7.8,13
4,6069,5826,9341,15608,7092,9327,53263,4,0,2,1,1,1,9,2290,3091,760,1780,1618,789,964,950,76,693,502,85,1,0,0,0,3,7.8,18
5,5834,5968,9269,15769,6955,9524,53319,3,1,0,2,0,0,6,2147,3111,760,1838,1573,862,897,950,78,725,488,91,1,0,0,0,4,7.8,21
6,5850,5893,9480,15847,7130,9456,53656,4,0,0,0,0,0,4,2203,3085,764,1879,1580,884,864,906,81,710,439,76,1,1,1,0,3,7.8,25
7,5788,6007,9513,15870,6979,9631,53788,6,0,0,2,1,1,10,2185,3112,771,1869,1504,859,850,963,90,711,445,87,6,2,1,0.001,4,7.8,33
8,5777,6213,9503,15840,7190,9649,54172,5,0,0,1,0,0,6,2097,3213,754,1877,1636,880,851,947,63,775,498,101,2,0,1,0,2,7.8,36
9,5948,6126,9616,15980,7222,9432,54324,4,3,0,0,1,0,8,2183,3262,815,2020,1624,816,860,997,85,829,483,75,4,2,1,0.001,3,7.8,45
10,5890,6075,9356,15883,7049,9663,53916,4,0,2,2,0,3,11,2239,3197,696,1876,1526,857,938,950,76,773,482,74,3,0,1,0,3,16.6,55
11,5826,5972,9449,15882,7193,9487,53809,2,1,0,4,2,2,11,2119,3080,750,1908,1558,844,819,943,68,775,472,82,1,1,1,0,6,20.8,67
12,5882,6032,9641,16008,7072,9684,54319,5,2,3,20,4,4,38,2161,3134,776,1885,1588,908,842,943,79,752,507,92,5,2,1,0.001,19,21.9,105
13,5916,6155,9535,16062,7212,9548,54428,8,4,5,30,10,10,67,2184,3135,736,1789,1644,858,890,970,85,682,510,88,15,8,1,0.002,30,39.5,166
14,6041,6135,9678,16159,7075,9599,54687,9,6,5,27,6,9,62,2205,3221,727,1859,1530,826,897,957,73,731,468,93,9,3,1,0.001,30,39.5,236
15,6039,6198,9573,15940,7087,9573,54410,15,11,11,38,13,17,105,2247,3243,797,1860,1615,874,901,991,93,759,475,99,20,7,1,0.002,45,45,342
16,6022,6169,9436,15932,7070,9596,54225,29,12,17,66,16,19,159,2217,3219,728,1762,1578,854,897,936,78,743,494,82,34,16,1,0.005,70,45,497
17,5962,6052,9437,15975,7092,9659,54177,36,23,22,103,32,35,251,2236,3203,742,1882,1571,859,919,933,75,788,472,82,54,16,1,0.005,100,45,772
18,5827,6126,9470,15947,7159,9671,54200,66,25,37,133,28,45,334,2154,3186,726,1884,1579,874,869,968,65,738,492,85,51,19,1,0.006,124,45,1114
19,5853,6104,9644,15983,7248,9657,54489,100,32,67,199,53,84,535,2145,3203,763,1832,1575,836,870,971,87,741,476,86,98,28,1,0.009,189,46.1,1630
20,5861,6194,9649,16079,7149,9703,54635,129,83,71,282,99,109,773,2219,3241,741,1922,1611,862,873,1007,77,762,476,85,159,57,1,0.017,256,51.2,2382
21,5862,6135,9480,15921,7220,9672,54290,211,90,95,404,110,125,1035,2145,3159,745,1928,1583,898,865,949,70,773,443,81,224,88,1,0.028,356,57.7,3401
22,5964,5994,9412,15761,7154,9434,53719,263,117,136,524,176,182,1398,2221,3093,780,1875,1613,875,923,908,92,734,507,96,295,109,1,0.033,441,57.7,4754
23,5833,5908,9146,15488,6930,9302,52607,365,154,185,693,183,242,1822,2153,3107,704,1843,1533,878,853,928,67,734,447,84,386,136,1,0.044,544,57.7,6543
24,5663,5790,9297,15212,6782,9004,51748,445,177,252,794,259,279,2206,2063,3000,749,1788,1436,805,825,857,76,673,431,69,465,160,1,0.055,643,77.7,8651
25,5604,5874,9055,14965,6600,8896,50994,500,254,277,955,311,330,2627,2044,3028,731,1793,1511,815,816,901,68,731,454,95,515,174,1,0.057,776,78.1,11247
1,6685,6044,9497,15838,7079,9673,54816,0,1,0,0,0,0,1,2484,3071,775,1764,1592,867,989,898,77,715,475,67,0,0,0,0,1,0,0
2,6378,6070,9417,15759,7204,9434,54262,3,0,0,0,0,0,3,2296,3138,768,1870,1598,806,907,950,94,704,500,78,2,1,1,0,1,2.2,3
1,6688,6046,9516,15875,7039,9646,54810,0,1,0,0,0,0,1,2431,3157,717,1843,1561,823,950,910,67,744,469,92,0,0,0,0,0,0,0
2,6349,6131,9429,15711,7179,9481,54280,1,0,0,0,0,0,1,2363,3095,761,1898,1606,884,931,942,93,761,474,75,1,1,1,0,0,1,1
1,6716,6023,9534,15795,7031,9391,54490,0,1,0,0,0,0,1,2531,3141,770,1913,1510,826,1002,1004,77,765,473,60,0,0,0,0,0,0,0
2,6322,6130,9506,15613,6994,9397,53962,0,0,0,0,1,1,2,2292,3179,741,1796,1581,905,946,969,71,713,448,80,0,0,0,0,1,1,4
3,6175,6061,9481,15579,6934,9335,53565,0,1,0,1,0,2,4,2256,3207,762,1847,1484,817,911,950,68,744,440,72,1,0,0,0,2,1,7
4,6042,6033,9385,15610,6959,9379,53408,0,0,0,1,1,0,2,2181,3146,666,1805,1537,828,892,947,53,686,465,87,0,0,0,0,1,2,8
1,6729,5996,9543,15810,7082,9461,54621,0,1,0,1,0,0,2,2443,3095,819,1802,1551,865,962,924,80,714,433,69,0,0,0,0,2,0,1
2,6435,6017,9523,15703,7010,9560,54248,1,0,0,1,0,0,2,2434,3149,760,1898,1570,835,994,921,66,783,470,93,0,0,0,0,2,5,2
3,6083,6143,9416,15572,7146,9396,53756,0,2,1,2,1,1,7,2233,3189,748,1833,1590,826,909,938,63,712,486,82,2,0,0,0,5,23,11
4,6045,6046,9426,15690,6956,9460,53623,3,2,1,2,1,2,11,2286,3199,747,1855,1539,806,897,948,80,737,448,80,3,1,1,0,8,24,20
5,5946,6053,9257,15769,7036,9654,53715,3,0,2,2,2,2,11,2170,3152,704,1884,1503,835,834,976,61,731,444,88,2,0,1,0,6,25.2,27
6,5954,5837,9270,15824,7199,9655,53739,3,0,1,3,0,0,7,2155,3118,737,1788,1572,863,890,927,75,742,465,78,1,0,1,0,4,25.2,36
7,5815,5940,9634,16236,7245,9659,54529,1,3,0,7,1,2,14,2098,3163,834,1910,1574,871,823,974,83,773,429,89,2,0,1,0,7,25.2,50
8,5817,6163,9808,16302,7176,9739,55005,5,1,2,9,5,4,26,2118,3199,745,1933,1581,864,820,927,68,782,475,88,2,0,1,0,13,25.2,76
9,5929,6414,9683,16304,7224,9745,55299,10,6,5,18,5,1,45,2200,3422,790,1924,1672,851,950,1053,74,767,505,79,9,3,1,0.001,25,33.2,126
10,5994,6180,9568,16224,7303,9890,55159,17,3,5,22,9,6,62,2308,3176,750,1901,1599,924,888,982,70,750,471,92,14,8,1,0.002,28,33.2,180
11,5915,6136,9858,16370,7383,9715,55377,15,11,16,42,14,12,110,2220,3152,776,1973,1623,831,901,979,76,790,482,85,18,5,1,0.002,45,33.2,288
12,5954,6222,9895,16441,7244,9834,55590,38,18,17,66,19,23,181,2186,3173,811,1933,1578,886,844,965,75,759,489,74,35,14,1,0.004,76,33.2,465
13,6048,6242,9780,16453,7361,9996,55880,63,17,38,94,26,24,262,2262,3274,794,1901,1607,851,918,935,75,732,479,92,53,17,1,0.005,105,33.2,706
14,6066,6202,9675,16638,7416,10054,56051,82,35,30,143,30,46,366,2288,3219,799,1951,1592,903,943,947,85,762,473,110,91,22,1,0.007,136,34,1066
15,5972,6199,9908,16697,7471,9975,56222,97,46,46,172,64,62,487,2151,3249,817,1984,1683,882,839,976,86,804,512,87,104,37,1,0.011,190,34,1540
16,6042,6276,9990,16656,7363,9970,56297,133,62,67,255,64,79,660,2181,3224,817,1928,1646,899,863,954,75,805,508,85,119,35,1,0.011,286,34,2157
17,6159,6367,10022,16707,7317,9962,56534,198,83,92,343,83,113,912,2254,3267,866,1956,1629,886,920,974,79,795,482,102,208,52,1,0.016,344,36.1,3042
18,6210,6313,9857,16655,7408,10037,56480,283,105,130,449,135,143,1245,2328,3273,819,1889,1570,911,955,1006,81,735,436,73,243,69,1,0.021,475,43.5,4233
19,6086,6240,9783,16532,7383,9795,55819,362,177,169,602,188,204,1702,2269,3257,811,1933,1636,934,907,980,61,783,533,75,377,124,1,0.037,596,44.8,5855
20,5960,6112,9795,16453,7087,9825,55232,465,227,220,789,230,280,2211,2274,3196,804,1942,1547,858,931,976,90,804,479,74,460,163,1,0.049,768,49.2,7978
21,5760,6146,9651,16109,7213,9706,54585,546,288,301,964,304,347,2750,2099,3219,747,1868,1548,913,808,955,59,747,481,101,568,171,1,0.054,917,49.2,10637
22,5707,6102,9447,15861,7056,9413,53586,621,378,338,1173,357,467,3334,2160,3172,712,1866,1543,836,911,951,67,735,454,95,719,218,1,0.068,1115,49.4,13809
23,5579,5942,9261,15409,6788,9239,52218,733,389,412,1455,426,467,3882,2082,3110,754,1786,1484,804,800,943,57,715,451,85,793,264,1,0.087,1305,50.6,17634
24,5395,5717,9008,14922,6717,8814,50573,857,492,531,1717,524,616,4737,1963,3016,728,1739,1501,857,784,915,70,719,483,91,957,343,1,0.112,1582,50.8,22273
25,5148,5455,8681,14325,6219,8607,48435,954,590,643,1976,602,727,5492,1872,2830,715,1687,1410,747,731,820,85,688,445,72,1150,396,1,0.139,1796,52.9,27693
1,6687,6030,9628,15782,7022,9453,54602,0,0,1,0,0,0,1,2464,3200,771,1860,1567,839,1009,936,73,712,465,97,0,0,0,0,1,0,0
1,6736,6003,9477,15686,7104,9543,54549,0,0,0,0,0,0,0,2484,3034,743,1850,1524,880,981,871,93,754,436,92,0,0,0,0,0,0,0
1,6726,5951,9512,15800,7123,9526,54638,0,1,0,0,0,1,2,2480,3107,725,1880,1597,877,995,941,75,782,465,75,1,0,0,0,1,0,1
2,6297,6180,9297,15688,7028,9567,54057,0,0,0,0,2,0,2,2381,3217,732,1921,1490,867,922,985,71,764,457,81,1,0,0,0,1,3.2,2
3,6132,5914,9376,15714,7084,9282,53502,0,0,1,2,1,2,6,2218,3020,765,1818,1632,867,857,943,83,728,490,72,0,0,0,0,2,3.2,8
4,6142,6047,9440,15735,6836,9429,53629,1,1,1,3,2,1,9,2349,3166,742,1860,1546,865,956,905,77,716,453,89,0,0,0,0,6,3.2,20
5,5959,6065,9396,15607,7037,9414,53478,4,1,3,6,1,2,17,2228,3118,764,1815,1487,826,872,980,72,732,442,90,2,0,0,0,8,4.5,35
6,5971,5989,9454,15823,7048,9559,53844,11,2,1,11,2,3,30,2137,3106,785,1938,1578,869,864,896,84,779,472,84,4,2,1,0.001,17,8,63
7,5992,6020,9346,15710,7086,9589,53743,14,4,2,15,4,6,45,2227,3112,739,1886,1515,876,919,935,85,792,443,108,5,2,1,0.001,25,15.8,103
8,5947,5943,9570,16038,7124,9566,54188,21,4,4,23,8,5,65,2166,3077,785,1866,1592,950,839,940,87,747,472,98,15,7,1,0.002,33,16.4,159
9,5939,6162,9808,16141,7109,9566,54725,27,9,7,42,12,16,113,2223,3193,807,1758,1584,884,913,1000,90,681,481,60,20,7,1,0.002,49,16.4,259
10,5991,6241,9719,16130,7077,9487,54645,52,10,23,77,24,31,217,2225,3262,782,1936,1552,849,883,990,81,777,465,93,46,13,1,0.004,80,20.6,467
11,5983,6201,9539,16116,7042,9890,54771,64,37,32,137,37,38,345,2185,3290,763,1992,1538,892,902,930,66,807,490,88,58,26,1,0.008,130,23.6,806
12,5986,6021,9564,15944,7349,9568,54432,111,43,53,200,43,87,537,2186,3173,783,1912,1637,858,834,953,75,770,461,83,107,32,1,0.01,180,29.1,1340
13,5908,6091,9587,15994,7094,9499,54173,141,67,71,279,77,83,718,2207,3214,737,1958,1574,881,871,974,70,780,463,90,150,48,1,0.015,223,30.2,2038
14,5821,6139,9505,15816,6948,9389,53618,161,97,108,357,98,132,953,2087,3202,759,1833,1554,848,836,945,73,722,467,73,202,73,1,0.023,296,35.5,2969
15,5880,5986,9236,15674,6882,9328,52986,229,105,124,453,124,169,1204,2145,3088,724,1850,1480,806,873,946,65,757,428,63,219,77,1,0.025,344,42.5,4139
16,5837,5791,9363,15497,6889,9233,52610,287,145,162,549,134,188,1465,2207,2940,806,1760,1516,860,893,881,83,706,475,99,306,102,1,0.033,396,44.9,5576
17,5705,5835,9221,15383,6684,9240,52068,337,158,193,642,186,251,1767,2130,3022,780,1863,1461,790,829,913,86,747,466,80,349,107,1,0.034,464,66.8,7246
18,5607,5765,8987,15008,6752,9012,51131,384,192,224,758,197,267,2022,2079,2931,717,1779,1484,805,800,893,76,701,446,78,408,132,1,0.044,521,92,9211
19,5559,5616,8813,14741,6483,8721,49933,425,233,240,805,271,323,2297,2084,2938,702,1710,1412,772,815,881,65,729,430,78,494,165,1,0.055,577,92,11495
20,5342,5579,8620,14436,6296,8677,48950,419,246,274,850,249,300,2338,1960,2921,711,1729,1382,787,789,910,69,704,413,79,500,171,1,0.058,602,92,13829
21,5263,5351,8438,13896,6243,8366,47557,446,252,269,868,235,332,2402,2025,2734,696,1575,1370,725,823,792,68,649,417,62,504,182,1,0.065,641,92,16231
