Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark,cum-trans
14,7253,6226,9605,16205,7195,9713,56197,120,58,43,159,51,68,499,2665,2067,761,1891,1605,909,1044,649,69,784,490,91,94,31,1,0.01,159,56.6,1788
15,7785,6106,9730,16055,7226,9511,56413,209,49,53,188,57,66,622,2892,2052,803,1944,1615,873,1191,623,96,784,460,87,126,44,1,0.014,223,56.6,2371
16,7922,6205,9448,16053,7044,9740,56412,287,68,74,226,74,108,837,2934,2050,756,1851,1577,880,1232,611,78,734,434,97,172,62,1,0.019,288,56.6,3139
17,8014,6031,9586,15860,7200,9551,56242,377,76,88,325,125,140,1131,3022,2013,728,1938,1623,897,1212,603,75,811,505,93,225,100,1,0.03,394,56.6,4162
18,7931,6106,9411,15807,7022,9451,55728,479,99,134,495,138,157,1502,2928,2049,733,1951,1559,839,1213,578,68,777,475,78,326,123,1,0.039,505,56.6,5602
19,7951,5933,9415,15587,6947,9281,55114,615,170,199,673,226,229,2112,2969,1967,751,1887,1506,860,1223,580,84,713,439,105,469,164,1,0.052,700,56.6,7568
20,7793,5907,9161,15307,6764,9303,54235,775,237,267,912,275,339,2805,2956,1898,747,1814,1473,808,1196,595,62,720,459,76,568,204,1,0.066,902,63.6,10235
21,7641,5745,8962,14926,6796,8940,53010,930,337,334,1234,362,449,3646,2863,1888,719,1751,1455,795,1174,569,74,705,455,73,721,256,1,0.084,1125,63.6,13667
22,7423,5624,8756,14724,6476,9063,52066,1200,408,415,1566,503,519,4611,2789,1931,704,1690,1434,803,1089,587,60,650,442,85,958,320,1,0.11,1362,66.2,18048
23,7071,5451,8618,14211,6497,8358,50206,1404,445,525,1877,542,690,5483,2625,1790,692,1653,1435,766,1053,529,74,631,429,85,1087,402,1,0.144,1624,71.6,23222
24,6749,5318,8040,13632,5921,8399,48059,1545,556,670,2241,674,792,6478,2531,1718,673,1536,1314,706,1025,503,79,640,412,75,1279,440,1,0.161,1821,73.3,29456
25,6512,4910,7528,12653,5952,7758,45313,1659,681,795,2593,810,926,7464,2374,1641,615,1514,1322,706,942,479,66,600,398,71,1529,531,1,0.208,1944,73.8,36655
1,6726,5947,9521,15935,7073,9660,54862,0,1,0,1,0,0,2,2505,2782,715,1920,1513,920,1033,850,68,755,439,95,1,1,1,0,1,0,1
2,6591,6190,9585,15806,7124,9342,54638,5,0,0,0,3,0,8,2385,2945,740,1840,1510,897,901,898,59,774,457,87,4,2,1,0.001,4,2,8
3,6616,6119,9402,15743,6855,9536,54271,4,0,1,8,1,2,16,2461,2885,746,1871,1534,893,988,868,69,769,434,78,1,1,1,0,9,2.2,21
4,6560,6076,9300,15678,7088,9560,54262,7,2,5,12,0,1,27,2461,2895,774,1809,1559,779,1001,871,88,737,489,89,4,2,1,0.001,11,3.6,42
5,6493,5932,9508,15850,7186,9420,54389,7,5,2,19,3,5,41,2405,2719,764,1832,1531,840,959,804,92,738,471,81,12,7,1,0.002,14,7.8,85
6,6493,6009,9653,15989,6984,9588,54716,6,6,8,29,4,5,58,2493,2786,732,1836,1570,855,987,846,60,715,472,72,14,3,1,0.001,20,19.1,154
7,6407,6270,9449,15880,7110,9399,54515,22,9,14,35,8,13,101,2420,2977,768,1909,1531,870,973,892,88,769,474,78,19,13,1,0.004,42,35.5,256
8,6489,6041,9551,15878,6999,9598,54556,37,12,15,54,17,22,157,2389,2833,754,1833,1548,830,950,879,73,760,493,89,42,12,1,0.004,58,35.5,402
9,6494,6074,9454,15921,7129,9450,54522,51,20,12,93,17,29,222,2386,2801,763,1848,1580,807,974,859,73,757,483,81,51,21,1,0.007,85,35.5,623
10,6549,6000,9644,15844,6952,9573,54562,75,21,31,117,40,50,334,2412,2805,769,1887,1510,863,980,821,64,755,466,87,75,27,1,0.009,115,38.5,946
11,6509,6118,9351,15788,7035,9527,54328,106,37,56,151,61,61,472,2485,2802,758,1862,1563,833,982,826,83,741,480,76,112,45,1,0.014,161,38.5,1396
12,6524,5946,9376,15636,7014,9392,53888,117,77,73,209,69,80,625,2380,2774,795,1831,1545,898,947,872,100,736,464,81,125,47,1,0.015,235,38.5,1993
13,6468,5904,9256,15664,6926,9412,53630,197,69,55,281,93,91,786,2402,1920,796,1846,1565,805,976,577,80,764,448,79,170,59,1,0.02,307,46.6,2754
14,7077,5811,9407,15536,6953,9443,54227,254,84,116,423,131,139,1147,2651,1903,756,1813,1547,857,1059,593,73,742,445,94,218,54,1,0.018,410,46.6,3855
15,7362,5943,9279,15468,6936,9178,54166,369,150,167,580,196,196,1658,2707,2003,776,1797,1529,843,1060,575,71,694,449,87,313,103,1,0.035,561,46.6,5420
16,7553,5843,9022,15462,6705,9401,53986,548,230,233,868,223,312,2414,2873,1915,724,1864,1463,828,1165,581,66,764,440,79,475,160,1,0.052,738,49,7709
17,7587,5677,9093,15001,6866,8986,53210,800,287,317,1106,315,408,3233,2789,1843,706,1759,1490,820,1105,575,69,718,445,94,657,243,1,0.081,906,51.9,10771
18,7473,5667,8959,14930,6492,8876,52397,1000,361,404,1357,399,405,3926,2774,1823,685,1754,1424,820,1095,558,59,670,440,79,789,287,1,0.099,1081,51.9,14480
19,7363,5567,8507,14210,6390,8653,50690,1102,425,453,1457,469,578,4484,2813,1781,659,1666,1370,782,1170,525,58,654,400,83,936,319,1,0.11,1238,52.8,18681
20,7036,5246,8276,13667,6121,8267,48613,1131,432,481,1658,484,580,4766,2589,1755,673,1683,1363,800,1043,533,68,669,425,85,968,310,1,0.11,1377,55.4,23274
21,6696,5095,7788,12910,5882,7648,46019,1177,486,511,1647,509,600,4930,2500,1688,661,1558,1300,697,1018,500,63,636,394,71,1018,346,1,0.129,1509,64.7,28046
22,6409,4768,7358,12295,5366,7427,43623,1242,487,527,1647,531,611,5045,2356,1567,626,1454,1148,666,953,453,79,574,352,64,1025,350,1,0.141,1633,64.7,32909
23,6007,4386,6929,11571,5289,6949,41131,1323,483,578,1820,590,658,5452,2210,1417,567,1330,1161,665,864,417,54,523,337,78,1111,386,1,0.17,1757,64.7,38104
24,5560,4204,6638,11071,4808,6747,39028,1394,579,638,2135,613,779,6138,2010,1327,541,1339,1133,602,780,403,57,506,326,56,1213,405,1,0.19,1974,64.7,43995
25,5271,3906,6022,10102,4731,6107,36139,1658,617,734,2452,821,888,7170,1907,1302,451,1172,1000,546,742,412,41,434,300,53,1379,467,1,0.236,2165,64.7,50882
1,6692,6018,9534,15820,7053,9540,54657,0,1,0,1,0,0,2,2419,2847,753,1886,1586,830,966,821,69,759,521,84,1,0,0,0,1,0,1
2,6654,5982,9353,15638,7082,9495,54204,0,0,0,2,0,0,2,2502,2841,771,1884,1548,858,998,851,82,803,473,95,0,0,0,0,2,2.2,2
3,6546,6009,9273,15562,7134,9499,54023,0,0,0,1,1,1,3,2394,2811,777,1821,1589,869,988,843,72,755,469,85,0,0,0,0,1,2.8,6
4,6553,5911,9421,15691,7064,9317,53957,0,0,0,0,2,2,4,2446,2744,771,1877,1533,815,994,835,95,736,460,85,0,0,0,0,2,10.6,11
5,6476,6106,9403,15621,6967,9310,53883,0,0,0,9,1,0,10,2350,2904,734,1837,1584,855,958,871,75,721,514,87,0,0,0,0,6,12.1,22
6,6562,6061,9207,15596,6862,9415,53703,4,2,4,16,9,4,39,2393,2805,740,1799,1491,844,952,840,60,726,424,93,7,4,1,0.001,13,12.1,65
7,6585,5874,9362,15643,7012,9270,53746,4,5,8,25,4,9,55,2426,2742,731,1811,1540,805,928,833,56,713,453,93,10,2,1,0.001,23,15.3,112
8,6486,5959,9386,15672,6873,9363,53739,22,1,7,19,1,6,56,2363,2858,736,1805,1462,855,960,860,80,739,426,86,16,5,1,0.002,27,17.8,163
9,6421,6063,9434,15793,7024,9630,54365,21,9,8,30,11,8,87,2419,2810,712,1879,1533,842,968,880,76,742,452,79,21,6,1,0.002,41,34.7,240
10,6466,6034,9481,15791,7119,9512,54403,20,14,10,43,13,14,114,2362,2837,731,1858,1590,841,932,826,64,725,474,82,21,8,1,0.003,63,34.7,354
11,6480,6084,9500,15808,7093,9502,54467,31,13,17,83,16,26,186,2400,2786,730,1826,1515,873,960,847,62,732,451,109,35,16,1,0.005,86,35.5,526
12,6608,6047,9748,15892,7002,9679,54976,57,26,21,96,31,36,267,2459,2811,701,1836,1531,867,984,838,57,742,441,87,62,20,1,0.006,103,36.5,784
13,6571,6260,9459,15850,7191,9375,54706,81,31,33,146,46,60,397,2452,2038,735,1888,1597,835,970,587,68,765,483,81,78,30,1,0.01,153,36.5,1170
14,7393,6069,9541,15956,6923,9504,55386,148,55,58,192,60,85,598,2778,2078,767,1826,1513,878,1073,604,80,688,463,95,126,39,1,0.013,232,51.9,1752
15,7603,6083,9346,15896,6994,9483,55405,273,70,69,253,92,104,861,2791,1981,739,1923,1550,838,1079,632,92,753,461,64,185,64,1,0.021,342,51.9,2552
16,7904,5986,9491,15751,6998,9327,55457,365,103,93,377,107,126,1171,2994,1962,778,1861,1586,890,1187,592,103,708,478,89,253,91,1,0.029,450,52.8,3637
17,7885,6043,9456,15587,6835,9318,55124,465,156,157,529,175,189,1671,2874,1977,734,1825,1485,880,1130,576,87,705,491,74,365,125,1,0.041,591,56.5,5209
18,7956,5899,9099,15454,6842,9081,54331,608,205,216,762,235,264,2290,2896,1949,698,1749,1489,763,1184,595,64,692,429,74,487,165,1,0.054,754,56.5,7387
19,7862,5757,9043,15239,6681,9083,53665,766,267,268,1002,333,353,2989,2951,1898,693,1804,1437,802,1144,578,86,716,408,87,605,205,1,0.068,963,56.5,10164
20,7552,5677,8908,14626,6633,8792,52188,881,349,367,1226,385,459,3667,2754,1843,752,1695,1415,775,1146,536,82,686,423,72,705,250,1,0.085,1180,60.4,13675
21,7398,5463,8577,14205,6411,8574,50628,1119,402,472,1540,464,547,4544,2810,1772,676,1654,1400,764,1102,553,62,643,455,87,941,322,1,0.111,1387,63.7,18058
22,7073,5350,8320,13672,6157,8292,48864,1304,492,604,1847,557,634,5438,2627,1795,662,1642,1383,739,1041,497,70,692,388,70,1153,398,1,0.144,1632,63.7,23148
23,6714,4995,7910,13029,5903,7955,46506,1507,588,611,2123,638,787,6254,2447,1633,672,1488,1293,731,1006,497,74,589,392,84,1252,422,1,0.16,1883,63.7,29203
24,6342,4771,7313,12302,5517,7296,43541,1716,615,724,2454,748,880,7137,2338,1583,557,1476,1196,627,903,489,48,607,351,62,1431,475,1,0.193,2080,63.7,36004
25,5850,4358,6860,11326,5018,6737,40149,1830,706,802,2742,826,1011,7917,2187,1449,547,1285,1096,648,874,426,52,504,323,85,1549,545,1,0.241,2276,63.7,43541
1,6690,5988,9605,15816,7048,9430,54577,0,0,2,1,0,0,3,2457,2802,818,1889,1567,876,964,845,82,763,477,95,1,1,1,0,2,0,2
2,6573,6083,9348,15704,6950,9400,54058,2,1,0,4,0,0,7,2426,2887,770,1942,1535,882,953,845,79,800,441,107,3,2,1,0.001,4,7,11
3,6523,5927,9401,15496,6881,9466,53694,5,0,1,3,1,1,11,2408,2805,767,1818,1468,871,996,891,67,691,409,86,3,1,1,0,6,7,21
4,6458,6026,9392,15565,6968,9164,53573,3,1,1,3,0,0,8,2432,2791,727,1808,1532,831,933,854,81,736,437,81,3,0,1,0,5,7.1,31
5,6487,5986,9373,15710,6808,9365,53729,5,2,4,4,1,0,16,2417,2795,745,1893,1516,855,974,847,77,760,456,90,4,3,1,0.001,7,15,45
6,6498,6002,9284,15733,6959,9341,53817,8,1,0,6,1,7,23,2395,2851,767,1857,1525,844,977,884,76,775,462,93,4,1,1,0,11,15,63
7,6472,5885,9180,15752,6948,9448,53685,4,3,2,10,7,2,28,2467,2724,746,1791,1565,808,976,800,68,717,470,86,6,3,1,0.001,13,16.1,89
8,6387,5813,9478,15798,7017,9436,53929,6,4,2,10,4,8,34,2325,2723,781,1859,1519,822,898,805,63,754,455,71,6,1,1,0,14,17.3,122
9,6345,6016,9439,15985,7074,9704,54563,13,7,1,15,6,5,47,2349,2847,764,1864,1597,831,953,854,91,725,534,86,14,6,1,0.002,23,26.3,175
10,6373,6020,9656,15964,7176,9656,54845,22,4,7,24,4,8,69,2372,2807,830,1869,1592,829,946,837,76,778,495,79,16,7,1,0.002,26,26.3,243
11,6487,6239,9630,16062,7181,9634,55233,36,8,9,31,14,14,112,2468,2944,771,1846,1600,836,994,882,68,742,466,85,22,13,1,0.004,43,26.3,347
12,6565,6147,9586,16104,7167,9684,55253,57,11,14,60,17,21,180,2403,2860,778,1907,1519,816,986,844,89,786,479,74,32,17,1,0.005,71,27.2,508
13,6629,6080,9691,16247,7206,9550,55403,73,17,28,82,25,25,250,2404,2052,758,1963,1570,830,983,578,77,802,481,81,47,20,1,0.007,83,27.2,738
14,7297,6186,9938,16200,7108,9802,56531,99,31,35,102,31,43,341,2722,2116,779,1909,1569,916,1097,623,90,769,489,95,68,20,1,0.006,105,27.2,1063
15,7660,6337,9911,16160,7221,9661,56950,140,41,34,141,46,49,451,2862,2121,782,1852,1575,857,1132,641,80,742,491,85,96,34,1,0.011,134,33.3,1460
16,7998,6281,9636,16028,7019,9606,56568,185,49,45,160,51,77,567,2966,2088,805,1831,1543,909,1191,625,78,739,445,98,142,51,1,0.016,153,34.5,1992
17,8159,6098,9382,15762,7060,9497,55958,246,52,57,203,57,70,685,3026,2042,760,1828,1532,902,1211,589,75,708,463,74,163,64,1,0.021,181,34.5,2624
18,8125,6033,9283,15847,7007,9689,55984,264,62,76,242,79,87,810,3026,1964,709,1848,1567,858,1213,552,75,724,459,98,188,64,1,0.021,216,40.2,3376
19,8096,5928,9567,15768,7191,9450,56000,284,80,91,294,97,108,954,3035,1953,757,1894,1588,883,1161,576,57,760,478,96,208,73,1,0.023,260,53.8,4277
20,8027,6099,9524,15813,6990,9544,55997,318,117,116,348,124,121,1144,2911,2020,728,1939,1567,848,1155,595,73,765,466,87,235,102,1,0.032,323,53.8,5356
21,8115,5982,9338,15546,7065,9489,55535,393,109,138,462,135,170,1407,3004,1990,753,1770,1541,891,1242,590,61,679,483,90,289,104,1,0.033,409,54.9,6711
22,7972,5972,9377,15625,6942,9380,55268,447,160,183,583,178,223,1774,2955,2045,729,1819,1519,866,1135,611,74,706,476,88,326,116,1,0.038,503,69.5,8376
23,7879,5944,9241,15404,6810,9249,54527,567,188,195,735,266,243,2194,2908,1940,770,1793,1529,829,1175,586,71,703,475,90,455,161,1,0.052,592,71.2,10474
24,7853,5796,9036,15132,6808,9092,53717,660,235,290,927,282,354,2748,2830,1889,727,1790,1474,809,1103,586,82,758,450,85,529,193,1,0.063,711,71.2,13100
25,7807,5623,8891,14660,6578,8901,52460,781,290,322,1018,305,388,3104,2952,1898,705,1778,1429,833,1209,616,67,710,420,93,646,239,1,0.077,849,81.2,16068
1,6706,5971,9379,15803,7078,9476,54413,1,0,2,1,0,1,5,2446,2824,756,1807,1602,851,983,884,59,729,502,84,0,0,0,0,1,0,4
2,6600,5996,9650,15925,7094,9381,54646,2,4,1,3,4,3,17,2413,2872,799,1865,1563,877,975,862,80,790,471,72,3,1,1,0,6,15.1,20
3,6554,6084,9449,15815,6919,9638,54459,9,1,3,11,3,6,33,2387,2901,732,1858,1476,901,947,891,67,739,437,78,9,0,1,0,11,16,45
4,6521,6005,9393,15744,7156,9447,54266,8,5,2,14,8,7,44,2407,2781,788,1830,1590,857,969,819,74,752,477,98,10,2,1,0.001,18,23.6,87
5,6589,5951,9449,15879,6976,9558,54402,14,4,8,24,5,8,63,2443,2780,769,1932,1515,845,914,864,76,777,475,94,12,5,1,0.002,28,32.2,145
6,6601,6045,9599,15749,7128,9413,54535,30,12,16,34,10,11,113,2452,2852,755,1947,1579,840,981,824,76,794,486,89,24,10,1,0.003,45,32.2,258
7,6530,6077,9397,15759,6995,9376,54134,49,9,14,48,14,19,153,2398,2854,706,1832,1539,848,990,858,82,722,464,99,35,12,1,0.004,61,32.2,392
8,6588,5981,9302,15782,6911,9333,53897,55,23,18,75,20,34,225,2458,2794,733,1824,1512,837,947,804,80,749,438,75,54,14,1,0.005,86,38.9,606
9,6555,5954,9300,15824,6885,9465,53983,66,29,30,109,41,45,320,2367,2795,736,1902,1513,836,955,802,84,762,462,86,75,20,1,0.006,102,38.9,911
10,6504,5917,9243,15485,7040,9432,53621,89,44,50,184,45,60,472,2349,2750,703,1857,1545,840,920,812,60,740,490,84,92,26,1,0.008,162,38.9,1382
11,6489,5942,9193,15487,6997,9245,53353,147,61,59,219,67,89,642,2437,2746,723,1816,1571,824,1005,818,70,724,491,77,142,49,1,0.015,224,42.2,2016
12,6444,5843,9215,15642,6858,9272,53274,168,75,88,286,93,96,806,2369,2743,754,1876,1522,840,946,799,64,722,439,84,164,50,1,0.016,300,43.9,2800
13,6341,5807,9330,15449,6881,9293,53101,211,96,103,370,109,111,1000,2419,1911,749,1837,1555,849,979,570,70,754,479,83,186,58,1,0.02,356,43.9,3779
14,6947,5929,9103,15143,6863,9156,53141,318,115,118,476,146,180,1353,2535,1935,743,1775,1476,813,982,556,72,708,438,84,286,106,1,0.037,463,68.9,5088
15,7362,5799,8991,15168,6715,9033,53068,393,143,190,587,184,192,1689,2722,1929,765,1800,1549,801,1103,551,80,743,469,87,339,114,1,0.038,553,68.9,6692
16,7503,5616,9061,14940,6676,8910,52706,517,185,234,734,215,237,2122,2704,1843,731,1827,1458,810,1047,570,78,722,439,76,389,116,1,0.04,709,68.9,8750
17,7487,5695,8900,14646,6611,8725,52064,663,248,262,861,326,320,2680,2756,1910,696,1729,1460,804,1107,560,76,686,419,79,522,165,1,0.056,844,68.9,11311
18,7405,5646,8629,14389,6339,8704,51112,793,288,325,1067,303,352,3128,2700,1872,672,1741,1434,759,1108,575,82,705,426,94,628,220,1,0.074,997,68.9,14262
19,7300,5346,8293,13944,6374,8205,49462,954,347,360,1171,372,443,3647,2662,1782,640,1679,1356,737,1062,526,64,667,377,76,743,252,1,0.091,1149,68.9,17727
20,7050,5155,8111,13549,5933,8166,47964,1043,380,375,1387,430,489,4104,2626,1765,655,1610,1386,729,1061,553,62,672,401,59,859,310,1,0.11,1290,69.9,21533
21,6591,5046,7757,12816,5882,7610,45702,1070,402,474,1515,472,512,4445,2387,1692,642,1499,1297,711,958,490,58,617,390,69,892,283,1,0.11,1405,71,25831
22,6374,4716,7400,12391,5401,7406,43688,1184,494,508,1675,506,605,4972,2324,1552,581,1431,1181,692,908,477,53,591,345,59,960,320,1,0.132,1531,78.9,30568
23,6041,4543,6978,11524,5210,7048,41344,1395,515,536,1798,544,697,5485,2273,1514,586,1324,1106,615,941,436,50,503,343,74,1115,397,1,0.169,1700,78.9,35771
24,5621,4164,6587,10964,4901,6583,38820,1427,535,600,1962,653,776,5953,2088,1371,521,1350,1073,578,847,418,57,555,309,48,1187,425,1,0.19,1827,78.9,41416
25,5132,3979,6143,10120,4560,6022,35956,1436,597,682,2010,625,725,6075,1917,1313,517,1159,1017,538,729,392,64,484,323,63,1199,421,1,0.205,1869,78.9,47105
1,6761,5919,9417,15893,7116,9675,54781,0,0,1,0,0,0,1,2459,2823,808,1900,1552,914,989,868,90,752,472,105,0,0,0,0,1,0,0
1,6775,5970,9680,15821,7152,9547,54945,0,0,1,0,0,0,1,2558,2797,800,1790,1565,856,1043,849,99,724,468,81,0,0,0,0,1,0,0
2,6601,6164,9398,15923,7088,9509,54683,0,1,0,1,0,0,2,2500,2934,720,1882,1516,811,975,895,79,746,439,76,0,0,0,0,1,2,1
3,6505,6001,9340,15827,7086,9550,54309,0,0,1,0,0,0,1,2410,2869,721,1830,1538,831,950,840,80,707,472,72,0,0,0,0,1,2,3
1,6702,6063,9599,15841,7133,9354,54692,0,0,1,1,0,0,2,2495,2834,767,1866,1514,825,974,903,79,761,434,92,1,0,0,0,1,0,1
1,6735,5996,9634,15892,7140,9523,54920,0,2,0,0,0,0,2,2479,2807,801,1785,1573,907,1038,807,85,704,466,93,2,0,0,0,0,0,1
1,6759,6036,9487,15796,7109,9488,54675,0,1,1,1,0,1,4,2484,2781,781,1862,1529,819,973,839,86,773,452,87,0,0,0,0,3,0,3
2,6693,6080,9475,15714,7078,9633,54673,4,0,2,5,2,0,13,2372,2803,741,1756,1542,832,971,853,74,690,429,83,1,1,1,0,5,2.8,13
3,6794,6066,9365,15706,7226,9634,54791,4,2,4,8,1,4,23,2553,2820,728,1857,1608,897,1025,821,71,767,497,100,7,4,1,0.001,7,3.6,39
4,6679,6007,9416,15873,7073,9474,54522,7,3,2,12,5,5,34,2510,2807,783,1823,1531,831,1015,861,90,736,462,90,7,3,1,0.001,10,4.5,73
5,6561,5968,9548,15932,7125,9616,54750,11,7,5,15,4,7,49,2426,2760,778,1887,1558,877,996,825,78,748,476,99,5,0,1,0,18,13.5,125
6,6527,6072,9612,15916,7120,9631,54878,41,11,4,26,13,12,107,2388,2818,725,1914,1547,856,981,837,69,758,452,92,31,14,1,0.004,30,22.1,227
7,6610,6170,9689,16000,7108,9600,55177,58,6,6,49,18,15,152,2376,2886,789,1900,1544,864,947,896,82,767,476,79,31,14,1,0.004,54,25.5,371
8,6693,6105,9443,15907,7207,9691,55046,53,16,18,77,26,24,214,2530,2832,779,1948,1576,909,1026,815,94,791,488,105,34,14,1,0.004,69,25.5,577
9,6600,5996,9580,15922,7194,9544,54836,56,27,28,116,35,39,301,2422,2805,758,1844,1597,882,1023,839,68,736,498,97,63,27,1,0.008,94,25.5,869
10,6562,6065,9625,15970,7048,9396,54666,65,35,50,143,44,48,385,2450,2828,776,1834,1544,879,983,866,70,768,461,89,74,29,1,0.009,115,25.5,1266
11,6561,6154,9523,15931,6881,9546,54596,100,38,61,168,51,63,481,2414,2865,803,1851,1510,837,933,879,71,800,425,86,81,23,1,0.007,135,74.8,1737
12,6644,6016,9473,15807,7121,9421,54482,136,60,54,211,56,66,583,2365,2811,735,1841,1535,815,957,829,56,720,455,70,110,41,1,0.013,190,74.8,2299
13,6662,6049,9604,15684,6989,9526,54514,191,52,69,266,78,95,751,2438,2004,787,1796,1574,857,975,586,75,654,457,81,143,48,1,0.017,231,74.8,3018
14,7309,6060,9221,15631,7003,9314,54538,232,92,88,316,103,105,936,2754,2011,673,1785,1572,854,1110,630,66,714,467,84,221,75,1,0.024,279,74.8,3930
15,7655,5850,9242,15677,6868,9518,54810,294,70,100,377,112,134,1087,2828,1951,709,1845,1499,876,1126,582,71,723,456,84,238,73,1,0.024,339,74.8,4980
16,7717,5860,9185,15436,7029,9244,54471,302,93,138,490,134,161,1318,2893,1923,727,1799,1558,847,1116,567,71,733,488,89,255,88,1,0.029,416,74.8,6259
17,7733,5859,9163,15440,6789,9128,54112,379,139,165,565,150,208,1606,2797,1965,727,1797,1504,826,1148,605,73,694,432,83,316,102,1,0.034,496,74.8,7856
18,7815,5768,9178,15231,6788,9073,53853,496,178,197,632,200,251,1954,2929,1904,761,1742,1548,784,1150,586,67,707,481,70,392,134,1,0.044,586,74.8,9747
19,7629,5784,8999,14977,6672,8943,53004,583,183,224,739,218,256,2203,2821,1885,708,1762,1527,801,1152,589,70,693,441,88,476,170,1,0.056,684,74.8,11821
20,7559,5683,8899,14774,6566,8930,52411,585,219,248,846,255,268,2421,2733,1875,761,1796,1411,730,1100,583,70,721,438,60,482,171,1,0.058,804,74.8,14170
21,7489,5589,8566,14444,6539,8648,51275,689,245,260,967,262,345,2768,2841,1843,639,1687,1381,812,1144,555,60,648,396,75,572,209,1,0.073,906,74.8,16844
22,7268,5426,8392,14220,6226,8607,50139,740,275,335,1119,315,419,3203,2665,1760,658,1713,1369,745,1011,534,55,700,381,80,572,197,1,0.071,1033,74.8,19934
23,7146,5232,8183,13737,6200,8206,48704,896,354,389,1254,385,475,3753,2646,1709,637,1569,1390,778,1012,467,69,608,401,75,715,246,1,0.093,1226,91,23568
24,6827,5032,8009,13375,5880,7975,47098,1017,364,448,1409,466,517,4221,2521,1696,611,1571,1293,745,1007,531,62,663,375,79,853,306,1,0.113,1365,97.9,27532
25,6472,4920,7634,12886,5681,7800,45393,1081,448,479,1577,472,568,4625,2328,1575,577,1515,1268,639,938,480,77,641,409,68,921,316,1,0.121,1499,97.9,31995
1,6762,5992,9508,15759,7047,9543,54611,0,1,0,0,0,0,1,2528,2802,736,1850,1595,863,1030,857,70,728,463,87,1,0,0,0,0,0,0
1,6716,6026,9528,15753,7120,9556,54699,0,1,0,0,0,0,1,2461,2825,722,1824,1576,833,990,863,74,738,477,77,0,0,0,0,1,0,0
1,6709,6022,9499,15758,7056,9604,54648,0,0,1,0,0,0,1,2491,2810,744,1842,1566,830,1019,904,92,748,451,96,0,0,0,0,1,0,1
1,6671,5970,9483,15807,7108,9559,54598,0,0,1,1,0,0,2,2506,2823,817,1855,1576,862,998,843,88,758,475,80,0,0,0,0,1,0,1
2,6545,6012,9487,15713,7100,9503,54360,0,0,0,2,0,2,4,2456,2828,758,1891,1564,847,1006,832,82,757,473,86,0,0,0,0,2,1,5
3,6514,6119,9309,15623,7092,9368,54025,0,0,1,2,1,1,5,2486,2948,724,1837,1564,917,984,865,58,721,470,99,1,0,0,0,2,2.8,9
4,6411,5997,9377,15866,6871,9421,53943,0,0,0,3,1,0,4,2393,2818,751,1954,1515,806,948,799,67,776,444,80,0,0,0,0,3,12.6,14
5,6417,6039,9322,15697,7033,9471,53979,1,0,2,4,1,0,8,2404,2810,731,1872,1562,845,947,856,82,766,458,62,1,1,1,0,3,12.6,22
6,6411,6027,9349,15711,7101,9508,54107,2,1,1,4,0,5,13,2447,2845,802,1839,1590,835,977,826,71,728,506,88,2,1,1,0,4,12.6,37
7,6391,5912,9487,15730,7052,9373,53945,1,4,3,4,1,2,15,2295,2799,790,1849,1608,865,920,837,72,729,465,77,5,0,1,0,4,12.6,54
8,6402,6046,9236,15738,6897,9479,53798,7,0,1,2,1,2,13,2424,2822,722,1897,1562,825,1026,822,79,775,488,82,5,1,1,0,6,12.6,65
9,6482,5950,9418,15633,7072,9347,53902,3,3,1,8,2,0,17,2427,2759,739,1852,1582,859,976,800,73,737,475,85,1,0,1,0,11,17.1,77
10,6489,6002,9483,15772,6915,9447,54108,7,1,6,10,5,5,34,2373,2828,751,1821,1476,842,952,882,90,704,442,80,7,4,1,0.001,13,17.3,105
11,6521,6099,9423,15676,7108,9417,54244,8,10,2,12,5,3,40,2463,2887,811,1782,1541,778,970,847,76,723,473,71,16,4,1,0.001,15,21.5,140
12,6470,6038,9506,15964,6988,9508,54474,9,2,2,14,4,3,34,2420,2828,764,1866,1486,859,980,863,69,735,469,91,4,1,1,0,21,25.1,172
13,6495,6019,9561,16049,7043,9594,54761,23,6,3,16,7,7,62,2455,2005,781,1908,1545,892,967,568,68,792,477,106,13,4,1,0.001,31,25.1,233
14,7209,6072,9627,15965,7086,9601,55560,40,8,10,34,8,17,117,2639,2029,812,1922,1566,870,1073,599,82,777,463,86,28,8,1,0.003,47,25.1,334
15,7729,6076,9486,16007,7094,9349,55741,48,13,9,48,19,13,150,2904,2031,743,1880,1530,856,1206,583,81,764,458,88,37,16,1,0.005,66,30.4,474
16,7890,6133,9511,15714,6987,9574,55809,60,12,18,90,22,33,235,2945,2082,774,1885,1516,882,1162,624,87,764,467,93,48,15,1,0.005,95,30.4,702
